	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
176088	1150868	8.304996982850351	258	-	Tigecycline	4
177138	1151918	1.0428862611090681	38	-	Tigecycline	4
178950	1153730	1.2062354957217702	8	-	Tigecycline	4
179710	1154490	0.5459512223105533	0	-	Tigecycline	4
181097	1155877	0.49794554267338037	0	-	Tigecycline	4
182180	1156960	6.2378462445406955	7	-	Tigecycline	4
183534	1158314	3.4299990736368433	4	-	Tigecycline	4
184340	1159120	1.4599069403928182	2	-	Tigecycline	4
185809	1160589	0.23732035475292812	0	-	Tigecycline	4
186492	1161272	0.2489448851775723	0	-	Tigecycline	4
187280	1162060	8.114784970760079	89	-	Tigecycline	4
187842	1162622	0.6814736547565716	10	-	Tigecycline	4
188871	1163651	0.3868813039484134	7	-	Tigecycline	4
190057	1164837	1.9041692909464016	5	-	Tigecycline	4
191481	1166261	4.826420332733443	6	-	Tigecycline	4
194074	1168854	5.540249223971161	6	-	Tigecycline	4
195277	1170057	1.0364457432804322	2	-	Tigecycline	4
196663	1171443	4.16132104229239	6	-	Tigecycline	4
197769	1172549	0.630874567268328	6	-	Tigecycline	4
198519	1173299	0.39429110745883417	0	-	Tigecycline	4
199720	1174500	6.212495604107783	45	-	Tigecycline	4
200305	1175085	5.198622460503167	38	-	Tigecycline	4
200932	1175712	0.2083104813026055	0	-	Tigecycline	4
202971	1177751	8.285042241858486	391	-	Tigecycline	4
205352	1180132	0.44618554651689174	0	-	Tigecycline	4
206427	1181207	0.9073823422115753	289	-	Tigecycline	4
207918	1182698	8.115911684296037	2078	-	Tigecycline	4
209047	1183827	1.1265963664286978	350	-	Tigecycline	4
210122	1184902	0.7315299750461157	243	-	Tigecycline	4
213181	1187961	1.9810344903556334	2	-	Tigecycline	4
214637	1189417	2.8803839274650866	4	-	Tigecycline	4
216397	1191177	5.6079708062789	8	-	Tigecycline	4
219587	1194367	6.820791610406643	2781	-	Tigecycline	4
220488	1195268	0.22922206207034163	0	-	Tigecycline	4
221277	1196057	6.077891087875122	2488	-	Tigecycline	4
224854	1199634	5.400452071247382	7	-	Tigecycline	4
227005	1201785	5.378774765285724	7	-	Tigecycline	4
227936	1202716	0.6522315736505266	1	-	Tigecycline	4
229474	1204254	2.945156805148912	4	-	Tigecycline	4
230674	1205454	3.7741541782008965	6	-	Tigecycline	4
232393	1207173	3.5372134515683795	7	-	Tigecycline	4
233031	1207811	2.295629638251198	5	-	Tigecycline	4
234171	1208951	4.037398347870987	9	-	Tigecycline	4
234958	1209738	0.9068220311249842	3	-	Tigecycline	4
236138	1210918	5.464580504621557	11	-	Tigecycline	4
236869	1211649	2.1204395673448335	5	-	Tigecycline	4
239063	1213843	4.417427120260159	7	-	Tigecycline	4
240135	1214915	0.6639474758686602	2	-	Tigecycline	4
240930	1215710	0.4684955403937999	0	-	Tigecycline	4
241941	1216721	2.6583026683369493	9	-	Tigecycline	4
242763	1217543	6.757254825898071	21	-	Tigecycline	4
243371	1218151	3.9919838761517923	13	-	Tigecycline	4
243893	1218673	0.5746751615958351	3	-	Tigecycline	4
244831	1219611	0.688848934546955	3	-	Tigecycline	4
245674	1220454	1.9815718401639488	4	-	Tigecycline	4
246663	1221443	1.406689349303474	3	-	Tigecycline	4
248372	1223152	5.471491044300006	10	-	Tigecycline	4
249010	1223790	2.443873390072399	5	-	Tigecycline	4
250568	1225348	3.1547636629351326	6	-	Tigecycline	4
251941	1226721	2.307473209076166	3	-	Tigecycline	4
252530	1227310	0.5398005194503286	0	-	Tigecycline	4
255426	1230206	7.352916895021333	1549	-	Tigecycline	4
256425	1231205	0.7731000083143176	204	-	Tigecycline	4
258002	1232782	1.2804677505327364	47	-	Tigecycline	4
259107	1233887	0.6215427728656764	0	-	Tigecycline	4
260571	1235351	0.7492015312054918	4	-	Tigecycline	4
262985	1237765	0.16330990789072827	0	-	Tigecycline	4
264659	1239439	8.27161293988958	2436	-	Tigecycline	4
266333	1241113	0.1656885109623926	0	-	Tigecycline	4
267417	1242197	2.4825769618834843	14	-	Tigecycline	4
268034	1242814	0.42816796256269446	2	-	Tigecycline	4
268584	1243364	0.8042676331912376	3	-	Tigecycline	4
269996	1244776	1.6166195598576567	2	-	Tigecycline	4
271123	1245903	3.6702052965238554	4	-	Tigecycline	4
272528	1247308	0.15009724737045085	0	-	Tigecycline	4
274530	1249310	8.342456549972045	23036	-	Tigecycline	4
277289	1252069	7.523872683986741	16	-	Tigecycline	4
277898	1252678	0.6348964528859596	2	-	Tigecycline	4
280001	1254781	5.709112661865679	4	-	Tigecycline	4
280893	1255673	0.34514340569046464	0	-	Tigecycline	4
281717	1256497	0.36243708239794153	0	-	Tigecycline	4
283066	1257846	6.185448925319599	16	-	Tigecycline	4
283978	1258758	0.8542259576148986	3	-	Tigecycline	4
284937	1259717	0.8479384563087844	3	-	Tigecycline	4
285854	1260634	0.4182965382775594	0	-	Tigecycline	4
286757	1261537	1.6240230904027633	1	-	Tigecycline	4
289957	1264737	3.2039386424945144	4	-	Tigecycline	4
290580	1265360	5.865296900528727	7	-	Tigecycline	4
293698	1268478	8.154961957647924	208	-	Tigecycline	4
294358	1269138	0.33580952404854586	0	-	Tigecycline	4
295065	1269845	0.6857912075618946	25	-	Tigecycline	4
295856	1270636	1.2227841187806434	38	-	Tigecycline	4
299065	1273845	1.6299790293912413	3	-	Tigecycline	4
300140	1274920	4.436139688962446	7	-	Tigecycline	4
301483	1276263	2.1643122597230047	4	-	Tigecycline	4
302116	1276896	1.3780095518037434	3	-	Tigecycline	4
303465	1278245	4.136782531293208	5	-	Tigecycline	4
304477	1279257	5.484113872225836	6	-	Tigecycline	4
306283	1281063	0.6024729144179801	1	-	Tigecycline	4
307009	1281789	2.96833757343145	3	-	Tigecycline	4
307977	1282757	5.030328825681059	4	-	Tigecycline	4
309013	1283793	2.0104184345158274	2	-	Tigecycline	4
309918	1284698	0.7447730583782451	1	-	Tigecycline	4
310984	1285764	1.7730472722964736	3	-	Tigecycline	4
312441	1287221	2.4677731756631185	5	-	Tigecycline	4
313508	1288288	5.273211713787655	10	-	Tigecycline	4
314153	1288933	1.6741026194051314	4	-	Tigecycline	4
315959	1290739	3.284766225091377	6	-	Tigecycline	4
317660	1292440	3.754604220590091	5	-	Tigecycline	4
318506	1293286	3.5128726127147623	5	-	Tigecycline	4
319293	1294073	1.0415020863801623	2	-	Tigecycline	4
320842	1295622	4.475758343962672	6	-	Tigecycline	4
323383	1298163	2.8177079014943414	3	-	Tigecycline	4
324074	1298854	2.1889785517251443	2	-	Tigecycline	4
325621	1300401	5.2459951424157705	4	-	Tigecycline	4
327288	1302068	1.461595912259651	2	-	Tigecycline	4
328147	1302927	5.069610112144031	7	-	Tigecycline	4
329528	1304308	0.43301419482049286	0	-	Tigecycline	4
330493	1305273	3.030619133347023	7	-	Tigecycline	4
331199	1305979	4.182905567678958	13	-	Tigecycline	4
332314	1307094	0.40715670258749764	0	-	Tigecycline	4
333206	1307986	6.491224039124309	19	-	Tigecycline	4
335821	1310601	1.6070997217867333	2	-	Tigecycline	4
336920	1311700	0.28582977325039893	0	-	Tigecycline	4
337954	1312734	1.1855917257502966	6	-	Tigecycline	4
338587	1313367	8.433113259580168	36	-	Tigecycline	4
339406	1314186	0.6837633858034581	4	-	Tigecycline	4
340160	1314940	0.2996230689524904	0	-	Tigecycline	4
341427	1316207	3.574081346985886	4	-	Tigecycline	4
342421	1317201	2.7486674932209447	3	-	Tigecycline	4
343797	1318577	4.014785534425835	4	-	Tigecycline	4
345390	1320170	2.0207429727642046	2	-	Tigecycline	4
346376	1321156	1.949474903893879	2	-	Tigecycline	4
347961	1322741	1.0051748582318387	2	-	Tigecycline	4
350998	1325778	8.213961429572263	671	-	Tigecycline	4
351706	1326486	0.14490942808344517	0	-	Tigecycline	4
352563	1327343	0.16341960317222287	0	-	Tigecycline	4
353531	1328311	0.2039284466251426	0	-	Tigecycline	4
355000	1329780	8.217454462393	122	-	Tigecycline	4
356291	1331071	0.2110598325357247	0	-	Tigecycline	4
357564	1332344	4.928635455051678	9	-	Tigecycline	4
358730	1333510	3.073574347113855	6	-	Tigecycline	4
360387	1335167	2.0720169440982463	3	-	Tigecycline	4
361027	1335807	1.1802422873127527	2	-	Tigecycline	4
362490	1337270	0.20652932646362526	0	-	Tigecycline	4
363599	1338379	8.328181428239828	88	-	Tigecycline	4
365531	1340311	0.18830156224640227	0	-	Tigecycline	4
366409	1341189	1.6598371992970222	2	-	Tigecycline	4
367941	1342721	4.62586250346161	6	-	Tigecycline	4
368663	1343443	0.18358305423435278	0	-	Tigecycline	4
370044	1344824	0.1840422572935179	0	-	Tigecycline	4
370625	1345405	8.391236360360365	831	-	Tigecycline	4
372367	1347147	0.1820988948483469	0	-	Tigecycline	4
373687	1348467	0.5686722024101055	1	-	Tigecycline	4
374729	1349509	4.154937386867094	5	-	Tigecycline	4
375672	1350452	2.3739078730045273	5	-	Tigecycline	4
376339	1351119	2.376897686391377	5	-	Tigecycline	4
377592	1352372	4.725662891600604	9	-	Tigecycline	4
379292	1354072	0.17143759600532038	0	-	Tigecycline	4
380748	1355528	8.571525376503052	1401	-	Tigecycline	4
382760	1357540	0.1746414418072578	0	-	Tigecycline	4
383313	1358093	0.5096934365165435	0	-	Tigecycline	4
383927	1358707	1.4500564498194957	11	-	Tigecycline	4
384991	1359771	5.876545292723797	18	-	Tigecycline	4
385545	1360325	2.2981529700633243	8	-	Tigecycline	4
387665	1362445	0.9394693898540702	2	-	Tigecycline	4
389091	1363871	6.072135000978118	5	-	Tigecycline	4
390133	1364913	0.14587877687174097	0	-	Tigecycline	4
391637	1366417	8.024894713859	1055	-	Tigecycline	4
394047	1368827	1.7553446230593088	251	-	Tigecycline	4
395832	1370612	1.511517261652127	53	-	Tigecycline	4
396573	1371353	0.5114213520213605	0	-	Tigecycline	4
397528	1372308	0.5059496369590948	5	-	Tigecycline	4
398812	1373592	0.9472491238422154	2	-	Tigecycline	4
402375	1377155	7.127716712937447	1043	-	Tigecycline	4
403590	1378370	2.0225156408344467	335	-	Tigecycline	4
404966	1379746	0.5187277943855108	0	-	Tigecycline	4
406322	1381102	0.45414789066437766	0	-	Tigecycline	4
409022	1383802	8.305504147051172	1810	-	Tigecycline	4
410513	1385293	0.15607610971756053	0	-	Tigecycline	4
412172	1386952	2.145356980735536	6	-	Tigecycline	4
413656	1388436	5.397413105439403	11	-	Tigecycline	4
415445	1390225	0.6004551527248806	0	-	Tigecycline	4
416006	1390786	0.13706711852046366	0	-	Tigecycline	4
416989	1391769	0.13694060536272368	0	-	Tigecycline	4
418035	1392815	8.320338502692358	10592	-	Tigecycline	4
418823	1393603	0.13761085031410733	0	-	Tigecycline	4
420707	1395487	0.7018884564954252	38	-	Tigecycline	4
422118	1396898	0.4383672911300047	0	-	Tigecycline	4
423986	1398766	0.265789721617734	0	-	Tigecycline	4
424676	1399456	7.558044393950046	1379	-	Tigecycline	4
425391	1400171	2.9002512480489253	558	-	Tigecycline	4
427210	1401990	0.3369065908855536	0	-	Tigecycline	4
427918	1402698	0.32270716243670544	0	-	Tigecycline	4
429432	1404212	1.1983005290059092	2	-	Tigecycline	4
430896	1405676	1.5948941576150004	4	-	Tigecycline	4
431685	1406465	2.673923868147616	6	-	Tigecycline	4
432424	1407204	5.352687029776621	11	-	Tigecycline	4
434770	1409550	1.211642175799762	3	-	Tigecycline	4
435423	1410203	1.2823501462945277	2	-	Tigecycline	4
436266	1411046	4.803925846848892	7	-	Tigecycline	4
437827	1412607	0.1845137417018293	0	-	Tigecycline	4
438594	1413374	0.18728802113105938	0	-	Tigecycline	4
439480	1414260	1.6333027423157296	681	-	Tigecycline	4
441237	1416017	8.391111293073632	3271	-	Tigecycline	4
442944	1417724	1.2444522375933231	527	-	Tigecycline	4
443762	1418542	0.17466445602883746	2	-	Tigecycline	4
444568	1419348	0.17496206129339176	0	-	Tigecycline	4
445778	1420558	0.9127053472897634	5	-	Tigecycline	4
446991	1421771	2.828663902068376	8	-	Tigecycline	4
448656	1423436	5.538403470279386	12	-	Tigecycline	4
449749	1424529	0.5775760402260876	0	-	Tigecycline	4
451122	1425902	1.9608210466490916	4	-	Tigecycline	4
451851	1426631	6.250309597990755	8	-	Tigecycline	4
453266	1428046	1.250602746806821	2	-	Tigecycline	4
456459	1431239	8.149604017005302	760	-	Tigecycline	4
457353	1432133	0.9121297448890602	102	-	Tigecycline	4
458548	1433328	0.29078001127682235	1	-	Tigecycline	4
460301	1435081	6.619503959468686	214	-	Tigecycline	4
463442	1438222	1.6252134737040271	9	-	Tigecycline	4
464583	1439363	0.624632717385908	4	-	Tigecycline	4
465587	1440367	0.5201128344997947	0	-	Tigecycline	4
467089	1441869	0.4768169220721894	0	-	Tigecycline	4
468684	1443464	5.414597238374378	117	-	Tigecycline	4
469246	1444026	3.450640056967461	78	-	Tigecycline	4
470472	1445252	0.48338222709125706	0	-	Tigecycline	4
472280	1447060	7.983619927006096	13	-	Tigecycline	4
472900	1447680	1.320622457646372	3	-	Tigecycline	4
474012	1448792	0.7556811844665761	2	-	Tigecycline	4
474873	1449653	3.8386295989133363	7	-	Tigecycline	4
475435	1450215	0.7986727938806846	2	-	Tigecycline	4
476705	1451485	5.355271662506731	10	-	Tigecycline	4
478123	1452903	0.9375294348374656	7	-	Tigecycline	4
479574	1454354	0.13755308417611928	0	-	Tigecycline	4
480423	1455203	0.1375597268444142	0	-	Tigecycline	4
481238	1456018	8.198019269610297	28384	-	Tigecycline	4
484099	1458879	0.5122799621092797	1	-	Tigecycline	4
485176	1459956	3.3237673239561176	97	-	Tigecycline	4
486643	1461423	6.53852342990124	176	-	Tigecycline	4
487924	1462704	0.34623007923051974	1	-	Tigecycline	4
488592	1463372	0.33928638902270813	3	-	Tigecycline	4
489536	1464316	4.223307434563644	736	-	Tigecycline	4
490360	1465140	0.6109868899074465	167	-	Tigecycline	4
491212	1465992	6.731958680231768	1143	-	Tigecycline	4
492135	1466915	0.6755442832934043	178	-	Tigecycline	4
492855	1467635	0.5256068533504712	26	-	Tigecycline	4
494124	1468904	1.7830490530383771	184	-	Tigecycline	4
495242	1470022	4.428423562170763	345	-	Tigecycline	4
496919	1471699	2.5345539951538654	205	-	Tigecycline	4
497535	1472315	0.5051032897522519	61	-	Tigecycline	4
499151	1473931	0.4620142680582602	0	-	Tigecycline	4
499737	1474517	0.8650315392919183	74	-	Tigecycline	4
500516	1475296	7.740108010266789	467	-	Tigecycline	4
501730	1476510	0.4785138526329386	2	-	Tigecycline	4
502955	1477735	0.2462795907698654	1	-	Tigecycline	4
504795	1479575	9.672196109242575	4278	-	Tigecycline	4
505645	1480425	0.20952227136866527	34	-	Tigecycline	4
506397	1481177	0.5683997449308102	369	-	Tigecycline	4
508161	1482941	0.4019350812233982	10	-	Tigecycline	4
508759	1483539	0.3970519273062091	6	-	Tigecycline	4
509344	1484124	8.21200638215576	1187	-	Tigecycline	4
511869	1486649	0.7714774251363622	0	-	Tigecycline	4
512601	1487381	0.8047236495614479	21	-	Tigecycline	4
514120	1488900	0.46367224169716453	2	-	Tigecycline	4
516108	1490888	1.231976355703562	1	-	Tigecycline	4
518348	1493128	5.269748974344859	2	-	Tigecycline	4
519058	1493838	2.2266114791202063	1	-	Tigecycline	4
521036	1495816	4.58343024427993	2	-	Tigecycline	4
521770	1496550	1.5323244996281453	1	-	Tigecycline	4
523084	1497864	1.2396570336836508	1	-	Tigecycline	4
523904	1498684	4.441815470001626	3	-	Tigecycline	4
525012	1499792	3.026243607714764	2	-	Tigecycline	4
525662	1500442	2.700021326064993	2	-	Tigecycline	4
526256	1501036	1.1520094808713106	1	-	Tigecycline	4
527550	1502330	3.4205001428989896	2	-	Tigecycline	4
528641	1503421	1.4928475429872838	1	-	Tigecycline	4
529785	1504565	2.710029538984756	2	-	Tigecycline	4
531217	1505997	2.2394921983078464	2	-	Tigecycline	4
532439	1507219	4.609410183688833	4	-	Tigecycline	4
533544	1508324	3.2263700720486925	3	-	Tigecycline	4
534401	1509181	4.794278728204896	4	-	Tigecycline	4
535399	1510179	2.424285596082144	2	-	Tigecycline	4
537017	1511797	0.7314681060319166	1	-	Tigecycline	4
538585	1513365	4.185261993386478	5	-	Tigecycline	4
540039	1514819	2.5559879524790623	5	-	Tigecycline	4
541153	1515933	2.346950307810168	6	-	Tigecycline	4
541967	1516747	3.3535992221257787	8	-	Tigecycline	4
543447	1518227	1.9600776904362363	13	-	Tigecycline	4
545116	1519896	6.280319460946198	45	-	Tigecycline	4
547097	1521877	4.2975989344070635	34	-	Tigecycline	4
547879	1522659	5.04360922524477	28	-	Tigecycline	4
550773	1525553	9.092185923516373	520	-	Tigecycline	4
551438	1526218	0.4046035766211933	41	-	Tigecycline	4
552573	1527353	0.3726458667263147	3	-	Tigecycline	4
553943	1528723	2.7324917612831867	40	-	Tigecycline	4
554911	1529691	1.1314051244791765	50	-	Tigecycline	4
558171	1532951	0.14484966758753334	0	-	Tigecycline	4
558743	1533523	9.019463905628843	83825	-	Tigecycline	4
560472	1535252	0.1440896160602891	0	-	Tigecycline	4
561565	1536345	0.4771004530354504	0	-	Tigecycline	4
564249	1539029	2.1323051336762386	369	-	Tigecycline	4
564876	1539656	0.2240342717132268	4	-	Tigecycline	4
566355	1541135	7.44222339144267	1280	-	Tigecycline	4
567983	1542763	3.0654627916288275	538	-	Tigecycline	4
569359	1544139	0.5691546259033806	57	-	Tigecycline	4
571144	1545924	2.963102942288714	38	-	Tigecycline	4
572037	1546817	1.1304031299859039	1	-	Tigecycline	4
573244	1548024	0.20899578559183501	2	-	Tigecycline	4
574877	1549657	8.265659397526383	4045	-	Tigecycline	4
576517	1551297	0.22396806846781006	2	-	Tigecycline	4
577411	1552191	0.4985841040854996	13	-	Tigecycline	4
578671	1553451	4.541157618998001	90	-	Tigecycline	4
579801	1554581	1.5295895661990357	39	-	Tigecycline	4
580682	1555462	0.16157332313752204	3	-	Tigecycline	4
582400	1557180	8.288445622331702	8380	-	Tigecycline	4
583704	1558484	0.16254928874893992	15	-	Tigecycline	4
584450	1559230	0.16424579085825777	13	-	Tigecycline	4
585672	1560452	8.320526296475835	36823	-	Tigecycline	4
586522	1561302	0.14238032839921844	9	-	Tigecycline	4
587387	1562167	0.14312263316847934	15	-	Tigecycline	4
588678	1563458	7.931800999772276	1475	-	Tigecycline	4
589829	1564609	1.5703731796732276	355	-	Tigecycline	4
590463	1565243	1.6764682792476553	369	-	Tigecycline	4
591235	1566015	0.3097565945224796	0	-	Tigecycline	4
592312	1567092	0.8883816718438101	249	-	Tigecycline	4
593712	1568492	8.224294914499797	1765	-	Tigecycline	4
594503	1569283	0.23209143905915147	99	-	Tigecycline	4
595690	1570470	0.23525652707639264	2	-	Tigecycline	4
596250	1571030	0.46673259053266664	11	-	Tigecycline	4
598124	1572904	1.001553274213236	322	-	Tigecycline	4
598769	1573549	8.608334978900174	2364	-	Tigecycline	4
599426	1574206	0.1911023391568495	0	-	Tigecycline	4
600569	1575349	0.1997721117749917	0	-	Tigecycline	4
601485	1576265	0.34812970559053225	0	-	Tigecycline	4
602394	1577174	8.159391660191261	163	-	Tigecycline	4
604305	1579085	0.2555106311707667	0	-	Tigecycline	4
605740	1580520	4.174171556862934	630	-	Tigecycline	4
607494	1582274	6.952529689693395	1021	-	Tigecycline	4
608075	1582855	0.8298326925442213	174	-	Tigecycline	4
608693	1583473	0.3134122137247047	4	-	Tigecycline	4
610215	1584995	3.385551767814922	348	-	Tigecycline	4
611954	1586734	7.259161884384212	689	-	Tigecycline	4
613082	1587862	0.30067695610927586	0	-	Tigecycline	4
614555	1589335	0.346059105671954	2	-	Tigecycline	4
615333	1590113	0.32712254113870526	0	-	Tigecycline	4
616261	1591041	7.923774155301537	418	-	Tigecycline	4
617012	1591792	1.5824874556284565	95	-	Tigecycline	4
618729	1593509	0.22760415498634234	0	-	Tigecycline	4
620229	1595009	8.151889646967177	1719	-	Tigecycline	4
621569	1596349	0.1961165548741697	12	-	Tigecycline	4
622357	1597137	0.2107550631271648	11	-	Tigecycline	4
623097	1597877	7.966362160406777	7915	-	Tigecycline	4
623708	1598488	1.7422989568738536	1880	-	Tigecycline	4
624389	1599169	0.17641160852549914	19	-	Tigecycline	4
626844	1601624	3.82676236837834	312	-	Tigecycline	4
627791	1602571	0.553416126568091	62	-	Tigecycline	4
628623	1603403	6.97243179402435	464	-	Tigecycline	4
630104	1604884	0.4187156903916262	48	-	Tigecycline	4
631695	1606475	2.2035283421557206	37	-	Tigecycline	4
632323	1607103	2.0244019462955656	35	-	Tigecycline	4
633241	1608021	2.2395522878254965	35	-	Tigecycline	4
634092	1608872	0.40221752176496794	3	-	Tigecycline	4
634683	1609463	0.40457513081227436	3	-	Tigecycline	4
636019	1610799	4.942564694281799	424	-	Tigecycline	4
637371	1612151	0.3902782277997502	8	-	Tigecycline	4
638265	1613045	6.468234580925586	555	-	Tigecycline	4
639819	1614599	0.17195670329818133	13	-	Tigecycline	4
640384	1615164	0.17187434944525581	14	-	Tigecycline	4
