	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
315309	2264804	0.24431994831125303	9.0	-	Control	2
316520	2266015	8.012916338599824	2220.0	-	Control	2
318440	2267935	1.6999827911382246	617.0	-	Control	2
319247	2268742	0.7263191538727408	189.0	-	Control	2
320081	2269576	2.3766006520440435	1196.0	-	Control	2
320887	2270382	0.26615264008226935	20.0	-	Control	2
322241	2271736	7.809989728231588	3612.0	-	Control	2
322972	2272467	0.5071794342489491	315.0	-	Control	2
323982	2273477	0.5379969473586608	331.0	-	Control	2
324839	2274334	0.568836542112636	4.0	-	Control	2
325851	2275346	6.717765346600112	434.0	-	Control	2
328709	2278204	0.7725274000147311	151.0	-	Control	2
329721	2279216	8.192160340612666	1234.0	-	Control	2
330589	2280084	0.25458477857152595	2.0	-	Control	2
331156	2280651	0.23095082434904474	11.0	-	Control	2
332105	2281600	0.2615565365708567	3.0	-	Control	2
333145	2282640	8.23878525389332	2605.0	-	Control	2
333992	2283487	0.1959620685876319	14.0	-	Control	2
336129	2285624	0.7374509585509054	0.0	-	Control	2
336896	2286391	6.8737729515149155	453.0	-	Control	2
338341	2287836	2.8346270859002893	254.0	-	Control	2
339449	2288944	0.6292241131389207	6.0	-	Control	2
340394	2289889	4.396889050701623	385.0	-	Control	2
342088	2291583	6.192454698285328	498.0	-	Control	2
342828	2292323	0.39248605133685194	0.0	-	Control	2
346026	2295521	8.22678345393774	17912.0	-	Control	2
347009	2296504	0.18957274020064627	2.0	-	Control	2
347864	2297359	0.1910144495653655	0.0	-	Control	2
349038	2298533	1.8961848345000292	326.0	-	Control	2
351013	2300508	7.598507787098718	1289.0	-	Control	2
351596	2301091	0.3675261045833501	116.0	-	Control	2
352199	2301694	0.4635101402090522	130.0	-	Control	2
353001	2302496	3.043164610739778	540.0	-	Control	2
355761	2305256	0.4883857703902191	0.0	-	Control	2
356784	2306279	0.8630428925284119	2.0	-	Control	2
357463	2306958	1.987262110428457	4.0	-	Control	2
358892	2308387	3.738439124002143	7.0	-	Control	2
359832	2309327	3.0559670597127737	6.0	-	Control	2
360800	2310295	4.169032294469589	8.0	-	Control	2
362234	2311729	1.3120643415747348	3.0	-	Control	2
363177	2312672	3.5198484030654207	6.0	-	Control	2
366812	2316307	8.205417478185957	3746.0	-	Control	2
368477	2317972	0.22507983972187942	4.0	-	Control	2
370129	2319624	8.273785467731424	1038.0	-	Control	2
370891	2320386	0.6830483722569899	122.0	-	Control	2
372642	2322137	0.4375517703961679	0.0	-	Control	2
375014	2324509	0.12410553771555947	0.0	-	Control	2
375744	2325239	4.5549054382168485e-08	0.0	-	Control	2
376267	2325762	1.5958339820808928e-08	0.0	-	Control	2
377051	2326546	3.369245987101656e-08	0.0	-	Control	2
380741	2330236	7.261547820489529	482.0	-	Control	2
381942	2331437	0.44715125952108353	89.0	-	Control	2
382943	2332438	1.7551980294410288	222.0	-	Control	2
384120	2333615	3.562024681714721	531.0	-	Control	2
385817	2335312	6.434608741301123	900.0	-	Control	2
386358	2335853	0.8503114935630085	152.0	-	Control	2
386897	2336392	0.7207737793177904	117.0	-	Control	2
388339	2337834	0.7888186212272748	1.0	-	Control	2
389669	2339164	0.5547495089815445	2.0	-	Control	2
390419	2339914	5.009267454794386	176.0	-	Control	2
391009	2340504	0.39137763792403457	1.0	-	Control	2
392376	2341871	5.790090744648828	234.0	-	Control	2
393784	2343279	5.140527032710341	184.0	-	Control	2
394969	2344464	0.40621170173160964	1.0	-	Control	2
396390	2345885	5.687504376878701	47.0	-	Control	2
398433	2347928	0.6417886280870079	9.0	-	Control	2
399170	2348665	0.7789998213599467	4.0	-	Control	2
401984	2351479	8.412126158326652	11415.0	-	Control	2
403250	2352745	0.3828898734508849	859.0	-	Control	2
405433	2354928	0.8264976507701084	196.0	-	Control	2
406507	2356002	3.2708433241194617	201.0	-	Control	2
408073	2357568	0.4965331730131753	1.0	-	Control	2
409067	2358562	5.2906831313946245	128.0	-	Control	2
411802	2361297	3.074360348536493	7.0	-	Control	2
412659	2362154	2.9408354874300446	7.0	-	Control	2
414179	2363674	0.18875325691699538	0.0	-	Control	2
415780	2365275	8.510061415790743	374.0	-	Control	2
418374	2367869	0.283412289394148	0.0	-	Control	2
419037	2368532	8.167677611349935	209.0	-	Control	2
419622	2369117	0.7585864321663378	25.0	-	Control	2
421988	2371483	0.46134366074787025	0.0	-	Control	2
423287	2372782	8.873388181697933	119.0	-	Control	2
424193	2373688	1.2451920032933024	23.0	-	Control	2
425162	2374657	1.237807562905278	24.0	-	Control	2
426133	2375628	5.0928617340078315	39.0	-	Control	2
427382	2376877	0.510978019679347	36.0	-	Control	2
429106	2378601	7.958198640548279	377.0	-	Control	2
430668	2380163	0.3393190329625289	0.0	-	Control	2
432315	2381810	3.7934102350169763	31.0	-	Control	2
435246	2384741	8.327447874443088	2591.0	-	Control	2
436835	2386330	0.22315891326696805	5.0	-	Control	2
437576	2387071	0.22289202662800725	20.0	-	Control	2
439992	2389487	9.088882940677792	3977.0	-	Control	2
441351	2390846	0.3258593240317788	277.0	-	Control	2
441914	2391409	0.23959956965952353	54.0	-	Control	2
443397	2392892	0.8221228520784718	38.0	-	Control	2
444052	2393547	1.715080665239486	250.0	-	Control	2
444670	2394165	7.477560115601159	756.0	-	Control	2
445477	2394972	0.7322780176172721	29.0	-	Control	2
446265	2395760	0.811870321437218	24.0	-	Control	2
447662	2397157	3.5749324431098715	200.0	-	Control	2
448578	2398073	2.6773974285842836	182.0	-	Control	2
449985	2399480	0.6436082205515847	176.0	-	Control	2
451278	2400773	8.314631504985808	1105.0	-	Control	2
452742	2402237	0.65553367413923	171.0	-	Control	2
454072	2403567	5.445087197902972	362.0	-	Control	2
455004	2404499	4.150058326722712	288.0	-	Control	2
456338	2405833	0.47821293827074624	1.0	-	Control	2
458063	2407558	0.6975042347912084	0.0	-	Control	2
459390	2408885	0.37004796431239523	0.0	-	Control	2
461069	2410564	2.21748822263193	168.0	-	Control	2
461956	2411451	3.016735937668766	224.0	-	Control	2
463073	2412568	7.6018949515715315	529.0	-	Control	2
463725	2413220	0.49540898753697593	57.0	-	Control	2
464620	2414115	0.3549679191708769	5.0	-	Control	2
466345	2415840	9.084520068969567	416.0	-	Control	2
467054	2416549	0.6951201853601454	53.0	-	Control	2
468276	2417771	0.4116823407580352	36.0	-	Control	2
469067	2418562	0.804272172409924	0.0	-	Control	2
470887	2420382	1.3270373972679783	63.0	-	Control	2
471893	2421388	7.541442004668085	282.0	-	Control	2
472919	2422414	0.7105845611743378	44.0	-	Control	2
473902	2423397	0.5806603483117359	1.0	-	Control	2
474863	2424358	2.5836114381484	38.0	-	Control	2
475626	2425121	1.6159085984501038	0.0	-	Control	2
476180	2425675	3.2030849620849136	42.0	-	Control	2
476781	2426276	2.8007036088131914	38.0	-	Control	2
478293	2427788	1.136441894077498	58.0	-	Control	2
479353	2428848	6.245563819901264	225.0	-	Control	2
480366	2429861	5.347662909673257	195.0	-	Control	2
482503	2431998	0.2227478394014578	3.0	-	Control	2
484493	2433988	5.875225254042548	688.0	-	Control	2
485628	2435123	5.65808422228305	664.0	-	Control	2
486992	2436487	0.47173308984405576	59.0	-	Control	2
488135	2437630	0.5132735600811265	0.0	-	Control	2
489559	2439054	6.59903982140529	20.0	-	Control	2
490625	2440120	0.5418018583326585	0.0	-	Control	2
493285	2442780	5.395126657855175	991.0	-	Control	2
494145	2443640	6.573007910703927	1197.0	-	Control	2
495661	2445156	0.2763384249175688	0.0	-	Control	2
498902	2448397	8.620038421088488	7790.0	-	Control	2
500384	2449879	0.3940403466738038	535.0	-	Control	2
501925	2451420	0.41305722956781693	0.0	-	Control	2
504519	2454014	4.261945188468842	408.0	-	Control	2
505942	2455437	0.8838945315324012	363.0	-	Control	2
507224	2456719	8.004113600195277	2600.0	-	Control	2
508141	2457636	0.260387424804731	29.0	-	Control	2
510115	2459610	4.062473163445764	244.0	-	Control	2
511908	2461403	0.12502545618342567	8.0	-	Control	2
512479	2461974	0.12502702292274837	4.0	-	Control	2
513258	2462753	8.218132280425401	4560430.0	-	Control	2
516725	2466220	0.2730514301236892	0.0	-	Control	2
517624	2467119	8.051380456493892	3769.0	-	Control	2
518533	2468028	0.906265190016248	529.0	-	Control	2
519491	2468986	0.26236972586984725	0.0	-	Control	2
520347	2469842	0.544721250691299	5.0	-	Control	2
521155	2470650	0.6129944893605522	0.0	-	Control	2
521869	2471364	0.5937476778181136	0.0	-	Control	2
522660	2472155	6.486919893669382	124.0	-	Control	2
523591	2473086	0.7573774495767326	69.0	-	Control	2
525424	2474919	3.3110479615074433	547.0	-	Control	2
526158	2475653	0.39250649780085795	123.0	-	Control	2
527470	2476965	6.5405629758658925	1199.0	-	Control	2
528596	2478091	4.380507495039221	782.0	-	Control	2
531088	2480583	3.7446079480288024	291.0	-	Control	2
532095	2481590	1.0041154760388193	41.0	-	Control	2
534389	2483884	0.2928144214404752	0.0	-	Control	2
535783	2485278	7.977700173070872	1016.0	-	Control	2
536825	2486320	0.7885885472856801	141.0	-	Control	2
538425	2487920	7.069727520726193	377.0	-	Control	2
539115	2488610	0.4004033007640333	0.0	-	Control	2
540030	2489525	0.7278144044263956	69.0	-	Control	2
540941	2490436	0.38150401048344446	0.0	-	Control	2
541767	2491262	7.6242037092499055	419.0	-	Control	2
542496	2491991	0.3770866392103656	2.0	-	Control	2
544338	2493833	3.6703048572873644	97.0	-	Control	2
544923	2494418	1.0090384231747096	49.0	-	Control	2
546764	2496259	0.497672861134221	0.0	-	Control	2
547394	2496889	7.4866739298624205	242.0	-	Control	2
549532	2499027	0.28077408964980966	0.0	-	Control	2
550494	2499989	8.250701724729927	1096.0	-	Control	2
552283	2501778	0.2059648197524703	0.0	-	Control	2
554295	2503790	0.9437103704893077	11.0	-	Control	2
554884	2504379	0.8038014177516197	0.0	-	Control	2
555948	2505443	1.635140716650843	52.0	-	Control	2
556744	2506239	0.5145264270435838	28.0	-	Control	2
557450	2506945	6.220332366101615	199.0	-	Control	2
558349	2507844	0.43678689968112827	0.0	-	Control	2
559108	2508603	1.6774897390055967	133.0	-	Control	2
559657	2509152	0.9852397125450949	88.0	-	Control	2
560297	2509792	7.299807585436225	463.0	-	Control	2
562904	2512399	0.5008696837434995	0.0	-	Control	2
564212	2513707	0.7065609048769101	0.0	-	Control	2
566834	2516329	6.4879473999830894	232.0	-	Control	2
567392	2516887	2.0795714600179207	87.0	-	Control	2
568309	2517804	4.093955990993469	152.0	-	Control	2
569337	2518832	0.6972253567842936	1.0	-	Control	2
570807	2520302	0.24241717425662795	0.0	-	Control	2
572409	2521904	8.308885606947573	1319.0	-	Control	2
574969	2524464	0.38344254590251986	0.0	-	Control	2
576803	2526298	8.095363079233357	463.0	-	Control	2
578092	2527587	0.21407084407071914	0.0	-	Control	2
579756	2529251	1.5795785713861366	8.0	-	Control	2
580883	2530378	0.26241969173285923	0.0	-	Control	2
582651	2532146	7.945328757310087	258.0	-	Control	2
584556	2534051	0.30920255058276175	3.0	-	Control	2
585317	2534812	4.723723635442484	68.0	-	Control	2
588974	2538469	7.589554950533443	1324.0	-	Control	2
589503	2538998	0.7757825850560468	184.0	-	Control	2
590074	2539569	2.083802577277252	403.0	-	Control	2
591533	2541028	0.5251808815154232	0.0	-	Control	2
593111	2542606	0.5201857417345789	5.0	-	Control	2
593613	2543108	0.6417044564396847	23.0	-	Control	2
595829	2545324	6.669061989946144	240.0	-	Control	2
596490	2545985	0.6212856060523998	38.0	-	Control	2
597394	2546889	0.5916956482657053	37.0	-	Control	2
598239	2547734	3.938775624282055	150.0	-	Control	2
600944	2550439	1.5810268359838058	2.0	-	Control	2
601602	2551097	2.8840233300089846	3.0	-	Control	2
604824	2554319	8.057232269904937	131.0	-	Control	2
605754	2555249	0.2702843573143036	8.0	-	Control	2
607228	2556723	0.2749187761394777	0.0	-	Control	2
609524	2559019	1.4882636063976953	204.0	-	Control	2
610296	2559791	8.110324757128993	992.0	-	Control	2
611412	2560907	0.26721599959701875	61.0	-	Control	2
612806	2562301	0.45682747750829716	0.0	-	Control	2
614083	2563578	4.672480148110331	231.0	-	Control	2
614848	2564343	6.6528459351890055	321.0	-	Control	2
617484	2566979	8.15564534272513	3135.0	-	Control	2
618827	2568322	0.6645211410816738	365.0	-	Control	2
620070	2569565	0.8081567253646537	16.0	-	Control	2
620845	2570340	0.38606653907744937	10.0	-	Control	2
622705	2572200	8.304690942682386	1553.0	-	Control	2
623630	2573125	0.20350969364580354	0.0	-	Control	2
625224	2574719	1.5764246865747837	33.0	-	Control	2
627114	2576609	2.793810107192029	22.0	-	Control	2
627837	2577332	1.4159217584269395	12.0	-	Control	2
628760	2578255	0.3054515244992421	0.0	-	Control	2
629662	2579157	8.075200184068331	55.0	-	Control	2
632765	2582260	5.193988490217222	7.0	-	Control	2
633769	2583264	0.48651871913954653	4.0	-	Control	2
634485	2583980	0.300550597678288	3.0	-	Control	2
635355	2584850	8.002619498040088	43.0	-	Control	2
637781	2587276	0.1295599393019188	0.0	-	Control	2
639538	2589033	8.309765617716614	10315.0	-	Control	2
640355	2589850	0.13007121660976448	0.0	-	Control	2
641032	2590527	0.1301304451529583	0.0	-	Control	2
642273	2591768	0.5941784905650644	0.0	-	Control	2
643740	2593235	4.314706525744019	50.0	-	Control	2
645107	2594602	6.425995710109177	77.0	-	Control	2
646279	2595774	3.2078842736705173	36.0	-	Control	2
647093	2596588	2.26125068572474	26.0	-	Control	2
649316	2598811	0.55964535934413	0.0	-	Control	2
649977	2599472	5.860752952729122	380.0	-	Control	2
650938	2600433	1.9290871292946654	147.0	-	Control	2
651632	2601127	4.519325648655992	311.0	-	Control	2
652631	2602126	0.6172616525282965	0.0	-	Control	2
653533	2603028	1.4212234559117338	164.0	-	Control	2
654717	2604212	2.5546438202923887	282.0	-	Control	2
655892	2605387	5.358210794844573	577.0	-	Control	2
657599	2607094	2.837316108266075	309.0	-	Control	2
658463	2607958	0.4780954737219672	8.0	-	Control	2
659157	2608652	0.45012813675429014	3.0	-	Control	2
660551	2610046	0.30852120437156966	3.0	-	Control	2
661218	2610713	7.951635179279894	505.0	-	Control	2
661791	2611286	1.956170052496676	137.0	-	Control	2
666286	2615781	5.496412128886092	314.0	-	Control	2
667002	2616497	0.3747842779463569	55.0	-	Control	2
667751	2617246	5.057090325329259	384.0	-	Control	2
668621	2618116	0.49875727249805396	68.0	-	Control	2
669488	2618983	6.311596454740951	417.0	-	Control	2
670916	2620411	1.2127909219259783	108.0	-	Control	2
672319	2621814	7.918988090607619	409.0	-	Control	2
673362	2622857	0.2995180134692577	2.0	-	Control	2
675087	2624582	7.442273285302194	98.0	-	Control	2
675871	2625366	1.0240517793699582	18.0	-	Control	2
676382	2625877	0.4542939581596179	0.0	-	Control	2
678555	2628050	3.354451833874023	15.0	-	Control	2
679401	2628896	6.094392519967206	26.0	-	Control	2
679920	2629415	1.8528557089988889	10.0	-	Control	2
681133	2630628	3.099937386083081	13.0	-	Control	2
682062	2631557	0.7012465036181984	0.0	-	Control	2
683384	2632879	0.39001470126096616	0.0	-	Control	2
684140	2633635	0.4379522515220013	0.0	-	Control	2
684732	2634227	2.4271435128780663	37.0	-	Control	2
685349	2634844	3.8776530498978192	56.0	-	Control	2
686687	2636182	0.513895235117627	96.0	-	Control	2
688635	2638130	7.626193572494993	1112.0	-	Control	2
690675	2640170	3.004739393485063	517.0	-	Control	2
692020	2641515	0.2898671545876513	0.0	-	Control	2
692725	2642220	6.000463288466893	588.0	-	Control	2
