	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
583123	1557903	1.566788359931972	3	+	Control	2
584944	1559724	0.31240324130387864	0	+	Control	2
585784	1560564	7.362128786032688	73	+	Control	2
588838	1563618	4.5370913005524205	5	+	Control	2
589575	1564355	0.4689369849877669	0	+	Control	2
591087	1565867	0.1723965060603703	0	+	Control	2
592300	1567080	8.166211205120511	591	+	Control	2
593740	1568520	0.18735018916267512	0	+	Control	2
594996	1569776	6.820997951439034	24	+	Control	2
596352	1571132	0.1581469984220203	0	+	Control	2
598050	1572830	8.28175837176039	1234	+	Control	2
599700	1574480	0.15219988331109716	0	+	Control	2
600952	1575732	1.4886655011626868	3	+	Control	2
602142	1576922	2.0070677606544662	2	+	Control	2
602802	1577582	0.6589196438458921	1	+	Control	2
603895	1578675	4.547135945135088	4	+	Control	2
605056	1579836	1.5721534533750303	2	+	Control	2
605708	1580488	2.4505509278378548	3	+	Control	2
606454	1581234	0.6336717841437497	3	+	Control	2
607958	1582738	0.6486013938202715	3	+	Control	2
608885	1583665	2.9160496142118646	28	+	Control	2
609645	1584425	0.30044563257026463	0	+	Control	2
610939	1585719	6.3358949837850655	68	+	Control	2
613178	1587958	0.3404806615700399	34	+	Control	2
614051	1588831	4.484075132682925	496	+	Control	2
615422	1590202	0.2718047375046297	0	+	Control	2
616226	1591006	6.81381061753055	753	+	Control	2
617493	1592273	0.43302924024994094	0	+	Control	2
618530	1593310	0.6152720382322234	147	+	Control	2
619084	1593864	7.499238096386877	879	+	Control	2
620212	1594992	1.4364514407581936	208	+	Control	2
621651	1596431	0.4164919195849372	0	+	Control	2
623650	1598430	7.412353242216229	12	+	Control	2
625721	1600501	0.15931368615809882	0	+	Control	2
626832	1601612	8.26368618260864	1154	+	Control	2
627564	1602344	0.15806190872943024	0	+	Control	2
628825	1603605	0.15781261565082166	0	+	Control	2
631057	1605837	4.637182303886684	6	+	Control	2
632035	1606815	3.187423575134791	6	+	Control	2
634478	1609258	6.361960919799757	13	+	Control	2
635535	1610315	1.6415513961647716	7	+	Control	2
636903	1611683	0.3386620937377017	0	+	Control	2
637946	1612726	7.332752658871573	27	+	Control	2
640048	1614828	1.9689831684701558	8	+	Control	2
640816	1615596	1.626700870764528	3	+	Control	2
643137	1617917	0.35409046747136236	0	+	Control	2
644197	1618977	0.2465267723961333	184	+	Control	2
645657	1620437	8.366410010138493	3875	+	Control	2
649091	1623871	3.6659105856994008	6	+	Control	2
649985	1624765	6.4910978891854185	9	+	Control	2
651650	1626430	1.2896355245052682	3	+	Control	2
652600	1627380	0.7727980736856646	2	+	Control	2
653657	1628437	6.961702946762006	11	+	Control	2
654278	1629058	3.61304204559659	6	+	Control	2
654942	1629722	1.5401550394033616	3	+	Control	2
656099	1630879	0.9238604440522755	2	+	Control	2
658632	1633412	7.345416714154119	12	+	Control	2
661972	1636752	6.851688715651609	12	+	Control	2
662833	1637613	0.4438613814278365	0	+	Control	2
664246	1639026	2.150457977394679	4	+	Control	2
665033	1639813	1.1380528701356913	7	+	Control	2
667195	1641975	9.512089268818942	51	+	Control	2
668440	1643220	1.3002578844514983	8	+	Control	2
670241	1645021	1.9192638098316677	3	+	Control	2
672628	1647408	0.2502400439391606	0	+	Control	2
673409	1648189	8.08102127767989	2139	+	Control	2
674964	1649744	2.1684505580137503	621	+	Control	2
675977	1650757	0.3954263256850021	0	+	Control	2
677804	1652584	1.185748048053593	5	+	Control	2
678666	1653446	0.5713753618065232	3	+	Control	2
679757	1654537	6.706380216620455	25	+	Control	2
681091	1655871	0.4058949811385897	0	+	Control	2
682021	1656801	3.995199503139293	15	+	Control	2
683498	1658278	1.3508555045797648	4	+	Control	2
684985	1659765	2.1344512230094925	7	+	Control	2
686314	1661094	6.241494122038192	18	+	Control	2
687600	1662380	0.6434218418685448	3	+	Control	2
688655	1663435	2.263848010017745	7	+	Control	2
689647	1664427	1.8568507086961272	5	+	Control	2
691748	1666528	0.5692181790632684	10	+	Control	2
693696	1668476	0.1457968523244047	0	+	Control	2
694375	1669155	9.013729745037374	3784	+	Control	2
696437	1671217	0.17029830299218676	0	+	Control	2
698866	1673646	8.339985604961525	784	+	Control	2
699617	1674397	0.1371319475104191	0	+	Control	2
701978	1676758	4.50718026671839	5	+	Control	2
705256	1680036	8.194754320740678	241	+	Control	2
706363	1681143	0.17139751095798694	0	+	Control	2
707192	1681972	0.17085599343264166	0	+	Control	2
707829	1682609	2.3402523087552214	2	+	Control	2
708420	1683200	3.1583035175076057	2	+	Control	2
709550	1684330	1.5277417878287283	1	+	Control	2
710877	1685657	3.0996639194564453	2	+	Control	2
711990	1686770	0.1664847177960313	0	+	Control	2
713793	1688573	8.241177845569448	67	+	Control	2
716408	1691188	0.32077308864485027	0	+	Control	2
718287	1693067	8.722992847442114	25	+	Control	2
719057	1693837	0.2835782679943005	0	+	Control	2
719993	1694773	0.28302787346542746	0	+	Control	2
721517	1696297	1.189860889021153	2	+	Control	2
722147	1696927	1.1607470773550042	2	+	Control	2
722977	1697757	4.259632774816006	6	+	Control	2
723747	1698527	3.8060551472367328	6	+	Control	2
724723	1699503	0.9205674663262976	2	+	Control	2
725763	1700543	2.8445891470180955	6	+	Control	2
