	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
64298	1039078	4.564668808126112	7	-	Control	2
66148	1040928	2.8528776435606926	4	-	Control	2
69067	1043847	8.38123498732278	1490	-	Control	2
70218	1044998	0.1995297181868305	0	-	Control	2
71139	1045919	0.1681377983773413	0	-	Control	2
72807	1047587	7.6218076409957645	47222	-	Control	2
74558	1049338	0.17447038304794543	0	-	Control	2
76697	1051477	7.7244139780408565	3947	-	Control	2
79233	1054013	2.5072724173869947	1662	-	Control	2
81061	1055841	7.7310177796286865	4142	-	Control	2
82234	1057014	0.6363743252248478	395	-	Control	2
83687	1058467	0.3558483452737836	0	-	Control	2
84744	1059524	0.45524395460842887	0	-	Control	2
85634	1060414	1.1257404134546158	4	-	Control	2
88172	1062952	8.018316627915295	112	-	Control	2
90086	1064866	0.4023739686453467	0	-	Control	2
91368	1066148	3.713612712463148	167	-	Control	2
92710	1067490	0.3508298341078903	303	-	Control	2
94502	1069282	9.117349291889898	5223	-	Control	2
95531	1070311	0.2435618344158016	46	-	Control	2
96170	1070950	0.25779590580032635	41	-	Control	2
97299	1072079	5.17720263419885	664	-	Control	2
98568	1073348	0.5486591631609931	4	-	Control	2
100438	1075218	8.674297089317113	1285	-	Control	2
104352	1079132	7.978195432383543	3204	-	Control	2
105546	1080326	0.4035492486565792	343	-	Control	2
106176	1080956	0.6749779157655817	491	-	Control	2
108162	1082942	5.308947040743436	1479	-	Control	2
108878	1083658	6.078124947659608	1647	-	Control	2
109765	1084545	2.5019755541199142	741	-	Control	2
111405	1086185	0.43928354622271565	1	-	Control	2
113322	1088102	1.2263813665822958	6	-	Control	2
114227	1089007	1.5902656992904876	2	-	Control	2
115458	1090238	1.1517585708421443	2	-	Control	2
117068	1091848	8.509123478185064	9	-	Control	2
118073	1092853	0.6503823841970156	1	-	Control	2
118810	1093590	0.6503823850075326	1	-	Control	2
119789	1094569	0.6447432294167252	4	-	Control	2
122492	1097272	8.010996446675021	778	-	Control	2
124365	1099145	0.261679991114136	8	-	Control	2
125957	1100737	8.182523454115172	3084	-	Control	2
128620	1103400	5.934490890997407	22	-	Control	2
129496	1104276	0.4793853071034077	15	-	Control	2
131943	1106723	8.129165763206396	186	-	Control	2
133478	1108258	0.20204392387802167	0	-	Control	2
136050	1110830	6.998475016924453	1885	-	Control	2
137492	1112272	2.710874775322369	784	-	Control	2
138431	1113211	2.96060112808488	848	-	Control	2
141374	1116154	2.26817902967146	6	-	Control	2
142859	1117639	4.285395903537806	7	-	Control	2
143627	1118407	1.370324347461094	3	-	Control	2
146612	1121392	9.135864415111941	61	-	Control	2
149261	1124041	0.39645663866888775	0	-	Control	2
150683	1125463	0.4486372064189745	0	-	Control	2
151832	1126612	1.8137659863521431	356	-	Control	2
153368	1128148	4.5551235229616935	1357	-	Control	2
154079	1128859	0.31998016641771504	0	-	Control	2
155102	1129882	6.7802593947359115	1964	-	Control	2
157714	1132494	1.4437029658563405	51	-	Control	2
159043	1133823	0.27795431151414407	0	-	Control	2
159846	1134626	0.4157805800124948	0	-	Control	2
161067	1135847	5.437954331988319	5	-	Control	2
162580	1137360	0.4317858175789794	0	-	Control	2
164417	1139197	0.7288811820847468	83	-	Control	2
165135	1139915	8.047191424562813	719	-	Control	2
166602	1141382	0.28161097575598276	0	-	Control	2
167658	1142438	0.34019236933451813	0	-	Control	2
168784	1143564	6.788442452613445	323	-	Control	2
170052	1144832	3.962714791651614	223	-	Control	2
171020	1145800	0.35931634974515836	0	-	Control	2
171752	1146532	5.580929706459215	227	-	Control	2
172802	1147582	0.333574002293104	14	-	Control	2
174685	1149465	0.23929406511567633	0	-	Control	2
176079	1150859	8.23633845882757	198	-	Control	2
177110	1151890	0.8861622407401917	26	-	Control	2
179335	1154115	1.7017357518778533	8	-	Control	2
180808	1155588	1.6639928276145972	3	-	Control	2
182228	1157008	3.263840046607499	5	-	Control	2
183122	1157902	2.5737988010747346	4	-	Control	2
184172	1158952	6.3158977334078825	9	-	Control	2
186352	1161132	0.24673766285162876	0	-	Control	2
187284	1162064	8.165409884183898	106	-	Control	2
190582	1165362	2.772914077224878	3	-	Control	2
191204	1165984	3.2477014889522855	3	-	Control	2
191930	1166710	1.5949340827486356	3	-	Control	2
193759	1168539	6.868922780919454	10	-	Control	2
195088	1169868	1.6790201007403662	3	-	Control	2
196867	1171647	1.8714409346625063	3	-	Control	2
198532	1173312	0.30238964960976034	0	-	Control	2
199677	1174457	6.052322915452804	86	-	Control	2
200274	1175054	5.607918562917131	80	-	Control	2
200939	1175719	0.30899471578902427	0	-	Control	2
202986	1177766	8.044054297951254	258	-	Control	2
205352	1180132	0.5115940890172047	0	-	Control	2
206426	1181206	0.9821058505402178	278	-	Control	2
207917	1182697	7.766729268123452	1767	-	Control	2
209043	1183823	1.4016457443504473	388	-	Control	2
210122	1184902	1.74815702386423	456	-	Control	2
212751	1187531	0.47824054348017436	0	-	Control	2
214653	1189433	6.024238536371281	8	-	Control	2
216434	1191214	2.0594358463945093	5	-	Control	2
219587	1194367	5.299495417912275	1689	-	Control	2
221277	1196057	7.032773373900747	2219	-	Control	2
224212	1198992	0.39676620711521365	0	-	Control	2
225038	1199818	5.9742948696607305	11	-	Control	2
226332	1201112	0.4620191797397839	0	-	Control	2
226990	1201770	2.449563791265467	5	-	Control	2
228787	1203567	3.7939722971706646	5	-	Control	2
229575	1204355	2.373429436017694	3	-	Control	2
230673	1205453	5.022884388430491	5	-	Control	2
232431	1207211	1.7800967583073692	3	-	Control	2
234418	1209198	3.1330084503280706	6	-	Control	2
236140	1210920	5.8546742267422625	11	-	Control	2
237200	1211980	1.4519198171231769	3	-	Control	2
238677	1213457	3.622709472282155	5	-	Control	2
240242	1215022	0.47338329106797195	0	-	Control	2
241595	1216375	4.03898499942552	11	-	Control	2
242755	1217535	6.319632132582502	17	-	Control	2
243891	1218671	0.9523715730981259	4	-	Control	2
245425	1220205	5.509756871697479	11	-	Control	2
246864	1221644	1.871262080813258	4	-	Control	2
248428	1223208	3.0017929040857565	4	-	Control	2
248989	1223769	5.043086449511434	7	-	Control	2
249714	1224494	1.2276462589740358	3	-	Control	2
250644	1225424	1.8199515858801878	4	-	Control	2
251263	1226043	3.0429993672677402	6	-	Control	2
251947	1226727	6.5754431976054	11	-	Control	2
255426	1230206	7.669300376582403	1090	-	Control	2
256445	1231225	1.863319298747887	291	-	Control	2
257998	1232778	0.6167289458417414	34	-	Control	2
258960	1233740	0.7649772304510533	0	-	Control	2
259766	1234546	1.7318703234801784	16	-	Control	2
261656	1236436	0.35100806884282365	0	-	Control	2
262683	1237463	0.18977093162136174	0	-	Control	2
264662	1239442	8.081312054132395	3912	-	Control	2
266511	1241291	0.1924330250423723	0	-	Control	2
267422	1242202	3.6996984561885076	27	-	Control	2
267983	1242763	1.050185943078063	6	-	Control	2
269394	1244174	0.4359468803410106	0	-	Control	2
271087	1245867	3.901347551089442	6	-	Control	2
273057	1247837	0.14466740308693946	0	-	Control	2
274530	1249310	8.435662159529514	26427	-	Control	2
276080	1250860	0.14465818885925633	0	-	Control	2
277290	1252070	8.06590509483086	27	-	Control	2
278522	1253302	0.34227017459858033	2	-	Control	2
279978	1254758	5.186688897446201	5	-	Control	2
281675	1256455	0.38711630758487814	0	-	Control	2
282291	1257071	0.585586928398122	3	-	Control	2
283269	1258049	5.744594989504597	19	-	Control	2
283978	1258758	1.2429789436094338	5	-	Control	2
284654	1259434	0.3754203891102327	0	-	Control	2
285562	1260342	1.112315249659228	4	-	Control	2
287237	1262017	1.4277254065064426	1	-	Control	2
289208	1263988	0.44603232776779617	0	-	Control	2
289796	1264576	1.577793149023357	2	-	Control	2
290641	1265421	5.975660069162839	7	-	Control	2
293708	1268488	8.306597739864122	256	-	Control	2
295098	1269878	0.9092114255916841	37	-	Control	2
295861	1270641	0.744214839882579	32	-	Control	2
298711	1273491	0.606254373061259	0	-	Control	2
299596	1274376	4.669837336065296	8	-	Control	2
300286	1275066	5.331732049433264	9	-	Control	2
301527	1276307	2.0143120755226174	4	-	Control	2
302319	1277099	0.8292875477903592	2	-	Control	2
303182	1277962	2.430552583155085	3	-	Control	2
304502	1279282	6.702851114454592	7	-	Control	2
306073	1280853	1.5791207399609863	2	-	Control	2
306789	1281569	0.6266015116013751	1	-	Control	2
307935	1282715	4.6692834111404204	3	-	Control	2
310478	1285258	1.4228097692092692	2	-	Control	2
311490	1286270	3.785295444490792	6	-	Control	2
313191	1287971	4.315080937685668	7	-	Control	2
314056	1288836	1.641791495196746	3	-	Control	2
315144	1289924	1.2010785913657391	3	-	Control	2
316077	1290857	0.7183854436170364	2	-	Control	2
317666	1292446	7.1502066694157	14	-	Control	2
318646	1293426	0.5772573526804587	2	-	Control	2
319278	1294058	2.073865594627389	5	-	Control	2
320867	1295647	7.2041353949656495	9	-	Control	2
322608	1297388	2.2718854401273263	3	-	Control	2
323884	1298664	3.7188807971629285	3	-	Control	2
325619	1300399	2.2441593522438166	2	-	Control	2
326563	1301343	2.773828810621796	3	-	Control	2
327541	1302321	2.8907723407685766	3	-	Control	2
328667	1303447	3.83320112855271	4	-	Control	2
329589	1304369	0.6011468396245723	0	-	Control	2
330176	1304956	2.4840094920284512	3	-	Control	2
331264	1306044	1.5735386569721255	4	-	Control	2
332062	1306842	0.6248580548996538	2	-	Control	2
333138	1307918	6.580072713488648	14	-	Control	2
334908	1309688	0.3702375547435708	0	-	Control	2
335712	1310492	3.7369729239727434	4	-	Control	2
337669	1312449	1.1398833878176196	5	-	Control	2
338579	1313359	8.143233150799405	29	-	Control	2
340462	1315242	0.5678463552647328	3	-	Control	2
341448	1316228	3.864297421059125	4	-	Control	2
342744	1317524	5.211441335095438	5	-	Control	2
343262	1318042	0.7458793139214962	1	-	Control	2
344420	1319200	2.0253865799500765	2	-	Control	2
345400	1320180	3.5559444734579735	3	-	Control	2
346450	1321230	2.5865752505855877	3	-	Control	2
347238	1322018	3.1494510352054457	4	-	Control	2
348391	1323171	1.2571540883208416	2	-	Control	2
349281	1324061	0.14758425716725498	0	-	Control	2
351020	1325800	8.220697360971663	669	-	Control	2
351644	1326424	0.14488202498678576	0	-	Control	2
352563	1327343	0.16765018721942399	0	-	Control	2
353531	1328311	0.1909518962874748	0	-	Control	2
355005	1329785	8.168551872405422	150	-	Control	2
356419	1331199	0.1875783549257409	0	-	Control	2
357560	1332340	6.0933110600457265	16	-	Control	2
358586	1333366	1.8633305149561863	6	-	Control	2
360283	1335063	1.569056723234987	3	-	Control	2
361053	1335833	1.3227052558708872	10	-	Control	2
362199	1336979	0.19685981932447713	0	-	Control	2
363551	1338331	8.224264825589255	103	-	Control	2
364198	1338978	0.3123649724331971	6	-	Control	2
365355	1340135	0.18185159820245408	0	-	Control	2
366170	1340950	2.765969208595379	3	-	Control	2
367434	1342214	2.2103698947184904	2	-	Control	2
368636	1343416	0.18242823437338934	0	-	Control	2
369947	1344727	0.18311187075119298	0	-	Control	2
370631	1345411	8.342188154825797	838	-	Control	2
372492	1347272	0.1822639302817132	0	-	Control	2
373821	1348601	0.770388027900437	1	-	Control	2
374782	1349562	2.1871400155014853	3	-	Control	2
375805	1350585	1.2935819640031403	3	-	Control	2
376856	1351636	4.824622092761586	9	-	Control	2
377574	1352354	4.98077405579196	10	-	Control	2
379282	1354062	0.20244708035826636	0	-	Control	2
380745	1355525	8.029249519121967	717	-	Control	2
381653	1356433	0.31687024596923874	45	-	Control	2
382628	1357408	0.20511265050429356	0	-	Control	2
383305	1358085	0.4425902981441119	0	-	Control	2
384383	1359163	1.8837758129372475	6	-	Control	2
384939	1359719	6.203736241175059	17	-	Control	2
386931	1361711	1.1892024808543742	4	-	Control	2
388036	1362816	1.0257209258132352	2	-	Control	2
389081	1363861	4.411105721688992	6	-	Control	2
390225	1365005	0.1536531814366457	0	-	Control	2
391669	1366449	7.711863788421889	877	-	Control	2
394037	1368817	2.826406870836347	337	-	Control	2
395865	1370645	0.3618489536493309	24	-	Control	2
396654	1371434	0.6305723054095766	0	-	Control	2
398834	1373614	3.742944914858173	5	-	Control	2
402382	1377162	6.610042807780708	1008	-	Control	2
403708	1378488	2.894332260461436	474	-	Control	2
404930	1379710	0.43918031097719307	0	-	Control	2
406323	1381103	0.4545929007696743	0	-	Control	2
409024	1383804	8.284909396978588	2591	-	Control	2
409893	1384673	0.1486180265919848	0	-	Control	2
411598	1386378	0.3854694457432611	0	-	Control	2
412191	1386971	4.860327754154782	8	-	Control	2
413707	1388487	2.2083783328666917	5	-	Control	2
415493	1390273	1.1877550669620616	3	-	Control	2
418047	1392827	8.266305885363114	10063	-	Control	2
418837	1393617	0.1346616836098698	0	-	Control	2
420871	1395651	2.148970261533893	27	-	Control	2
422120	1396900	0.4383326435343402	0	-	Control	2
423798	1398578	0.24749099970056032	0	-	Control	2
424684	1399464	7.793230643983587	1485	-	Control	2
425406	1400186	2.5683244076984595	520	-	Control	2
427198	1401978	0.3378369474124762	0	-	Control	2
427918	1402698	0.3130654935398905	0	-	Control	2
428926	1403706	1.0066823484612026	1	-	Control	2
430480	1405260	1.9895806817116697	4	-	Control	2
431760	1406540	3.8987894459260612	7	-	Control	2
432552	1407332	4.342700821905419	8	-	Control	2
433928	1408708	0.7138540241905618	0	-	Control	2
434948	1409728	2.9845273778432797	5	-	Control	2
436303	1411083	3.629142122790719	6	-	Control	2
437700	1412480	0.1744933848199074	0	-	Control	2
438614	1413394	0.17586929493114395	0	-	Control	2
439477	1414257	1.9020168943457492	699	-	Control	2
441244	1416024	8.441570986257144	2937	-	Control	2
442965	1417745	1.299044574291562	486	-	Control	2
445782	1420562	1.4710533403840207	7	-	Control	2
447031	1421811	5.181879526978943	17	-	Control	2
447798	1422578	1.1574014158135002	5	-	Control	2
448548	1423328	5.243321895805215	16	-	Control	2
450520	1425300	0.5772887075967302	3	-	Control	2
451119	1425899	1.380912992427599	4	-	Control	2
451906	1426686	8.40014804692805	19	-	Control	2
452794	1427574	0.5321444310944676	2	-	Control	2
453570	1428350	1.4606860963816513	4	-	Control	2
456445	1431225	7.97659033870133	913	-	Control	2
457338	1432118	1.6361542143663947	206	-	Control	2
458546	1433326	0.2560741236301624	1	-	Control	2
459230	1434010	0.4997994722656665	0	-	Control	2
460560	1435340	5.5998360215998	113	-	Control	2
463449	1438229	2.4761618929619473	9	-	Control	2
463984	1438764	2.4197385692388926	8	-	Control	2
465310	1440090	1.6772002301130329	7	-	Control	2
465978	1440758	0.8647198540101949	4	-	Control	2
466557	1441337	0.7844505150157051	15	-	Control	2
467219	1441999	0.551090130390574	0	-	Control	2
468691	1443471	5.3348071423953956	87	-	Control	2
470380	1445160	0.49154524917069664	0	-	Control	2
472087	1446867	1.9543881122205495	2	-	Control	2
474898	1449678	6.639259676544849	16	-	Control	2
476656	1451436	4.888604521239294	12	-	Control	2
477417	1452197	0.9978887258321766	2	-	Control	2
478569	1453349	0.38876274872133354	0	-	Control	2
479617	1454397	0.1388706209071829	0	-	Control	2
481258	1456038	8.367997649214269	17894	-	Control	2
484095	1458875	0.5057657676961587	0	-	Control	2
485176	1459956	3.192392827400249	104	-	Control	2
486621	1461401	6.3273348208264055	189	-	Control	2
488062	1462842	0.4362968581616965	3	-	Control	2
489533	1464313	3.058621664400432	512	-	Control	2
490357	1465137	0.6114728217357057	164	-	Control	2
491215	1465995	7.2194670138720545	1139	-	Control	2
492848	1467628	0.5420735363224095	41	-	Control	2
493385	1468165	0.8217075405187133	228	-	Control	2
494124	1468904	2.3685208792077272	247	-	Control	2
495242	1470022	4.118487045501173	365	-	Control	2
496929	1471709	3.309464194489794	266	-	Control	2
497840	1472620	0.4431688747886224	0	-	Control	2
499095	1473875	0.45062840145888394	0	-	Control	2
499739	1474519	1.6810268656741725	135	-	Control	2
500520	1475300	7.300504978449484	507	-	Control	2
501777	1476557	0.4145793743483286	4	-	Control	2
502949	1477729	0.2618189902860964	0	-	Control	2
504804	1479584	9.352897044984644	3460	-	Control	2
506345	1481125	1.0553485636933002	493	-	Control	2
508621	1483401	0.43115461905752883	5	-	Control	2
509305	1484085	8.099225075366554	1183	-	Control	2
511874	1486654	0.7705430690258829	0	-	Control	2
514209	1488989	1.25945568501324	3	-	Control	2
515195	1489975	3.9930719889587856	3	-	Control	2
516129	1490909	3.170842399097683	3	-	Control	2
517121	1491901	0.7035965879922593	1	-	Control	2
518228	1493008	4.775581229101977	4	-	Control	2
518872	1493652	3.784767913959986	3	-	Control	2
520787	1495567	1.168904506679684	1	-	Control	2
523090	1497870	4.137964364670776	3	-	Control	2
523898	1498678	3.729352224238547	3	-	Control	2
526090	1500870	3.976509117832332	3	-	Control	2
526609	1501389	3.1024676001985387	2	-	Control	2
528147	1502927	1.3683475888275611	1	-	Control	2
528778	1503558	0.9377641727695649	1	-	Control	2
529648	1504428	2.3150419786743135	2	-	Control	2
530796	1505576	4.117976336726173	4	-	Control	2
532662	1507442	3.322645505268203	4	-	Control	2
533732	1508512	5.682725559781314	6	-	Control	2
535758	1510538	1.4847966316260823	2	-	Control	2
536518	1511298	2.6957634826752916	3	-	Control	2
537445	1512225	2.154888584970448	3	-	Control	2
538313	1513093	2.6828870781301646	4	-	Control	2
539482	1514262	2.7633330611624487	5	-	Control	2
540634	1515414	2.029265567413384	4	-	Control	2
541684	1516464	2.8350060355372553	6	-	Control	2
543285	1518065	1.1114024297658611	8	-	Control	2
544309	1519089	0.38339314127747776	4	-	Control	2
545130	1519910	7.0270550690921025	45	-	Control	2
547117	1521897	3.412549885927488	24	-	Control	2
547844	1522624	4.917969888136626	20	-	Control	2
550772	1525552	9.249104434319046	473	-	Control	2
551393	1526173	0.7411232049568927	54	-	Control	2
552575	1527355	0.4236899594988282	1	-	Control	2
553364	1528144	1.7385845203537413	32	-	Control	2
553973	1528753	3.161294908245965	43	-	Control	2
554898	1529678	0.9840922316969026	40	-	Control	2
558741	1533521	8.930572235923165	92863	-	Control	2
560472	1535252	0.14362262695676167	0	-	Control	2
561563	1536343	0.37736626473176527	0	-	Control	2
564241	1539021	1.3032743195897734	274	-	Control	2
566359	1541139	7.986118195048454	1533	-	Control	2
567983	1542763	2.1550917854562246	443	-	Control	2
569357	1544137	0.5164024228058782	47	-	Control	2
570690	1545470	3.112709713980977	42	-	Control	2
571259	1546039	5.933228583752555	68	-	Control	2
574880	1549660	8.256949929735388	4736	-	Control	2
576585	1551365	0.21704127133878964	2	-	Control	2
577414	1552194	0.5323525958129699	8	-	Control	2
578711	1553491	3.868120697936596	77	-	Control	2
579228	1554008	2.1132571441313597	39	-	Control	2
579778	1554558	1.8622906701249227	35	-	Control	2
580825	1555605	0.1593477217151289	4	-	Control	2
582394	1557174	8.289057604362641	7328	-	Control	2
583711	1558491	0.16348069161505147	10	-	Control	2
584776	1559556	0.16681990875851122	6	-	Control	2
585677	1560457	8.323114866909073	32606	-	Control	2
587386	1562166	0.1438989198445403	14	-	Control	2
588677	1563457	7.928433168172811	1269	-	Control	2
589698	1564478	0.9182832759135107	203	-	Control	2
590453	1565233	2.1358200790011956	392	-	Control	2
591048	1565828	0.343328956241851	4	-	Control	2
592335	1567115	0.6804080373079106	248	-	Control	2
592932	1567712	0.23565292481403274	2	-	Control	2
593713	1568493	8.291132502051088	2235	-	Control	2
594506	1569286	0.2936228880263484	138	-	Control	2
596245	1571025	0.5631193408883496	7	-	Control	2
598125	1572905	1.421278143565106	383	-	Control	2
598769	1573549	8.498743310126953	2045	-	Control	2
599342	1574122	0.20165940866194465	0	-	Control	2
600053	1574833	0.21063649510262908	0	-	Control	2
601361	1576141	0.36888965350087877	0	-	Control	2
602422	1577202	8.086431972656351	147	-	Control	2
604396	1579176	0.27360852101939453	0	-	Control	2
605740	1580520	3.772583872342703	631	-	Control	2
607491	1582271	7.210728917652832	1166	-	Control	2
608075	1582855	0.6575009618567071	170	-	Control	2
609437	1584217	0.30779728948911284	5	-	Control	2
610212	1584992	5.526829846852546	587	-	Control	2
611971	1586751	5.96260872902346	623	-	Control	2
612586	1587366	0.3078950864807142	4	-	Control	2
613265	1588045	0.3051212576494162	0	-	Control	2
613784	1588564	0.30194078304061955	0	-	Control	2
614609	1589389	0.4688402185251633	33	-	Control	2
616299	1591079	8.127005467930028	324	-	Control	2
617014	1591794	1.1752555916082608	56	-	Control	2
618730	1593510	0.26236226042545346	0	-	Control	2
619376	1594156	0.24137508563952342	0	-	Control	2
620221	1595001	8.088343866987582	760	-	Control	2
622460	1597240	0.20888729231863032	8	-	Control	2
623093	1597873	7.842014158619479	5474	-	Control	2
623713	1598493	2.196755160282255	1633	-	Control	2
626843	1601623	4.3925921867237125	321	-	Control	2
627626	1602406	0.6320807123967439	66	-	Control	2
628652	1603432	6.8065240113626695	441	-	Control	2
629730	1604510	0.48359443561364585	4	-	Control	2
630307	1605087	0.6809947243581678	62	-	Control	2
631974	1606754	3.0481099008249672	57	-	Control	2
633481	1608261	2.938630280595826	54	-	Control	2
634450	1609230	0.4816574229128324	3	-	Control	2
635244	1610024	0.6631562085108395	56	-	Control	2
636051	1610831	5.351411622637015	407	-	Control	2
637263	1612043	0.4771212935924468	5	-	Control	2
638288	1613068	6.011983512936758	463	-	Control	2
639659	1614439	0.15507247248583395	23	-	Control	2
640265	1615045	0.16417764818543246	18	-	Control	2
641577	1616357	8.224760461330881	6683	-	Control	2
644263	1619043	0.3896417257330975	382	-	Control	2
645229	1620009	0.20740846181759726	0	-	Control	2
645867	1620647	8.169114578922708	5403	-	Control	2
648306	1623086	0.20694422757306508	50	-	Control	2
648990	1623770	0.16680277880795277	32	-	Control	2
649995	1624775	8.355899431802667	6678	-	Control	2
650670	1625450	0.16663698948338618	0	-	Control	2
654382	1629162	8.872785420611752	565	-	Control	2
655922	1630702	0.4100332100323022	7	-	Control	2
657103	1631883	0.5202527760688275	509	-	Control	2
658638	1633418	5.480406655436594	5553	-	Control	2
659527	1634307	0.22240250140001117	3	-	Control	2
661187	1635967	7.807142587232319	11150	-	Control	2
661698	1636478	0.20317896299557417	495	-	Control	2
664256	1639036	4.4088798960769875	282	-	Control	2
665585	1640365	1.0681071400780342	65	-	Control	2
666621	1641401	0.3619606245591415	176	-	Control	2
667871	1642651	0.2017044629629287	3	-	Control	2
668451	1643231	8.200019233959203	2534	-	Control	2
669510	1644290	0.22760115140716947	4	-	Control	2
670282	1645062	0.22533156351789174	4	-	Control	2
671563	1646343	8.21988256782581	1980	-	Control	2
672357	1647137	0.16026209779428272	2	-	Control	2
675040	1649820	5.758796494095879	172	-	Control	2
675846	1650626	1.059447543533731	53	-	Control	2
677486	1652266	0.4929198796273332	96	-	Control	2
679201	1653981	6.7695061806731065	871	-	Control	2
680453	1655233	0.198853815527012	17	-	Control	2
681816	1656596	10.214940258769538	16295	-	Control	2
682437	1657217	0.20024769579159465	8	-	Control	2
683131	1657911	0.19519636623640751	11	-	Control	2
684427	1659207	0.4186825263767286	343	-	Control	2
686616	1661396	8.13715747787432	4462	-	Control	2
687686	1662466	0.31882694300435716	341	-	Control	2
690017	1664797	2.9330358066514215	319	-	Control	2
691921	1666701	3.418964013536569	253	-	Control	2
692558	1667338	2.508307016498294	115	-	Control	2
693919	1668699	0.5945265365452441	0	-	Control	2
694448	1669228	1.50275539036971	41	-	Control	2
697634	1672414	7.3824926310286125	561	-	Control	2
698955	1673735	2.313071275726016	200	-	Control	2
700389	1675169	1.345019674903899	74	-	Control	2
700951	1675731	1.3180137624272406	74	-	Control	2
702003	1676783	1.3434241754832303	6	-	Control	2
702541	1677321	3.63353513626443	81	-	Control	2
703692	1678472	2.7353946055691294	57	-	Control	2
704488	1679268	1.0533114078443035	32	-	Control	2
705336	1680116	2.765378492948282	48	-	Control	2
706439	1681219	0.2994396357471852	0	-	Control	2
707987	1682767	8.160297891004307	732	-	Control	2
708762	1683542	1.5549954216355433	169	-	Control	2
710832	1685612	1.6658790490642201	67	-	Control	2
713945	1688725	8.308365323049507	1560	-	Control	2
714593	1689373	0.27320210029086284	102	-	Control	2
716263	1691043	0.2743487902905916	10	-	Control	2
717058	1691838	0.26567970133638347	5	-	Control	2
718208	1692988	7.462744724255561	2597	-	Control	2
719124	1693904	0.3194224357284841	193	-	Control	2
719776	1694556	0.2663537924288836	2	-	Control	2
720791	1695571	0.55040184820789	2	-	Control	2
722084	1696864	8.300448415257314	482	-	Control	2
723097	1697877	1.0566201249231482	85	-	Control	2
724600	1699380	0.8743185791507843	144	-	Control	2
725775	1700555	8.06062236548545	982	-	Control	2
726830	1701610	0.46605267915929904	96	-	Control	2
728204	1702984	0.19814394774075023	0	-	Control	2
729656	1704436	9.892682501214097	14036	-	Control	2
731449	1706229	0.14234948190901306	0	-	Control	2
733069	1707849	8.262768316136972	155290	-	Control	2
734163	1708943	0.13119983566134388	9	-	Control	2
736525	1711305	7.795964354414846	2151	-	Control	2
737353	1712133	2.697055089403087	806	-	Control	2
738294	1713074	0.2848025305846921	173	-	Control	2
739462	1714242	1.087535394697886	173	-	Control	2
740742	1715522	4.79580032280316	246	-	Control	2
742908	1717688	0.4227229764508055	1	-	Control	2
743800	1718580	7.756701182795121	869	-	Control	2
745497	1720277	0.2708627120263842	5	-	Control	2
746347	1721127	8.167871018415063	2554	-	Control	2
749362	1724142	1.4823225360596064	56	-	Control	2
749878	1724658	1.243800229633672	49	-	Control	2
750596	1725376	0.1653757221189224	16	-	Control	2
752597	1727377	8.157573340469034	5658	-	Control	2
753520	1728300	1.2629232216320123	1022	-	Control	2
755259	1730039	5.030958078570311	878	-	Control	2
756357	1731137	2.765713560949289	344	-	Control	2
