	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
105362	105363	1.1915392129698674	7	+	Linezolid	2
106507	106508	5.514663846987291	15	+	Linezolid	2
107440	107441	1.867198452450394	6	+	Linezolid	2
108515	108516	2.335933427398004	7	+	Linezolid	2
109164	109165	2.1559726942196598	5	+	Linezolid	2
110628	110629	2.1927971681676137	7	+	Linezolid	2
111727	111728	5.61433741512598	16	+	Linezolid	2
113597	113598	1.8161607506746533	7	+	Linezolid	2
114203	114204	2.7631821575470186	10	+	Linezolid	2
115459	115460	3.148275557594501	9	+	Linezolid	2
116570	116571	4.137888987691591	13	+	Linezolid	2
117282	117283	0.3509920168664953	0	+	Linezolid	2
118446	118447	0.26325152765898036	1	+	Linezolid	2
119109	119110	1.1962829808591355	204	+	Linezolid	2
119904	119905	5.102139250423049	748	+	Linezolid	2
120860	120861	6.351215384140339	922	+	Linezolid	2
123491	123492	0.8307292290252881	6	+	Linezolid	2
125091	125092	0.5660375262820758	0	+	Linezolid	2
126334	126335	0.2529636735682374	2	+	Linezolid	2
127016	127017	0.2635024251098659	0	+	Linezolid	2
127696	127697	7.807180931478175	1465	+	Linezolid	2
128754	128755	2.3315618256506183	471	+	Linezolid	2
130540	130541	0.5375656459843589	0	+	Linezolid	2
131328	131329	0.4713953350860954	33	+	Linezolid	2
132211	132212	1.3120539702906178	136	+	Linezolid	2
133839	133840	8.605426053260974	722	+	Linezolid	2
136426	136427	1.9880641713698188	9	+	Linezolid	2
137867	137868	2.1643791080255093	16	+	Linezolid	2
139474	139475	0.3096402964536668	26	+	Linezolid	2
140891	140892	6.489031706017022	349	+	Linezolid	2
143011	143012	4.710392261310089	259	+	Linezolid	2
147179	147180	5.090445991106577	758	+	Linezolid	2
148658	148659	1.983525851058884	361	+	Linezolid	2
149994	149995	1.5148724678893117	19	+	Linezolid	2
151250	151251	1.3518193388355557	39	+	Linezolid	2
151867	151868	1.4641767528408487	148	+	Linezolid	2
152407	152408	3.028913171504878	246	+	Linezolid	2
153335	153336	2.1469175724815885	241	+	Linezolid	2
154792	154793	3.6045062518116926	334	+	Linezolid	2
155415	155416	3.292642783105803	307	+	Linezolid	2
156520	156521	1.5662829662621132	19	+	Linezolid	2
158252	158253	3.1271760064324092	371	+	Linezolid	2
159127	159128	4.089249852649739	496	+	Linezolid	2
160821	160822	2.1269810404624545	495	+	Linezolid	2
163070	163071	6.810960647200849	1238	+	Linezolid	2
165909	165910	8.128725849965432	4500	+	Linezolid	2
167370	167371	1.0872621499085426	711	+	Linezolid	2
168591	168592	6.57590488892054	921	+	Linezolid	2
170304	170305	0.3210096046889228	0	+	Linezolid	2
172813	172814	8.54645678827451	3000	+	Linezolid	2
173452	173453	0.27815584573707364	4	+	Linezolid	2
174219	174220	0.27641158177675135	0	+	Linezolid	2
176001	176002	8.211566429530524	5982	+	Linezolid	2
177221	177222	0.1928876722240024	18	+	Linezolid	2
179143	179144	1.745670384928872	8	+	Linezolid	2
180411	180412	1.928868341100952	88	+	Linezolid	2
181330	181331	2.614625434626838	109	+	Linezolid	2
182491	182492	0.4773298694478925	117	+	Linezolid	2
183086	183087	0.5099560902569481	117	+	Linezolid	2
183907	183908	8.247021483578967	1082	+	Linezolid	2
187248	187249	3.881542243171857	10	+	Linezolid	2
188299	188300	3.667325689622624	9	+	Linezolid	2
189523	189524	1.2231170690025686	5	+	Linezolid	2
190392	190393	0.9175678638270123	0	+	Linezolid	2
191492	191493	4.740079182236477	12	+	Linezolid	2
193294	193295	0.7931871269934613	0	+	Linezolid	2
196395	196396	4.093531702965537	234	+	Linezolid	2
197802	197803	0.9560872569441271	5	+	Linezolid	2
199182	199183	1.1897907502974732	287	+	Linezolid	2
200748	200749	7.986789175054631	1425	+	Linezolid	2
202621	202622	0.36695866981461517	11	+	Linezolid	2
204110	204111	4.839904270589437	886	+	Linezolid	2
205141	205142	6.282780180461479	1134	+	Linezolid	2
208593	208594	0.5175010918782555	5	+	Linezolid	2
209698	209699	1.380750542515204	6	+	Linezolid	2
210861	210862	1.780939140813591	7	+	Linezolid	2
211858	211859	0.8308843375971748	11	+	Linezolid	2
212873	212874	1.0203988331129448	13	+	Linezolid	2
213584	213585	0.7357919490668327	73	+	Linezolid	2
215859	215860	3.4141121352359023	392	+	Linezolid	2
216428	216429	3.1135680716687117	413	+	Linezolid	2
217541	217542	0.8673275840066116	40	+	Linezolid	2
218357	218358	2.036934290936013	428	+	Linezolid	2
219078	219079	5.506257005978129	816	+	Linezolid	2
220191	220192	2.31527506106661	433	+	Linezolid	2
220736	220737	1.9829982309874488	416	+	Linezolid	2
221269	221270	1.5731377971330585	31	+	Linezolid	2
222859	222860	0.27138814392718774	472	+	Linezolid	2
223896	223897	3.0064936278850904	7292	+	Linezolid	2
226222	226223	7.788031742169382	18118	+	Linezolid	2
228873	228874	0.9676870449604483	6	+	Linezolid	2
230296	230297	2.0784691434140674	14	+	Linezolid	2
233287	233288	4.65104364622027	234	+	Linezolid	2
233895	233896	2.164074002509415	178	+	Linezolid	2
235359	235360	3.2281162686920624	250	+	Linezolid	2
236114	236115	4.867484303662049	460	+	Linezolid	2
236894	236895	0.33162262585671093	2	+	Linezolid	2
238308	238309	6.227405458686129	532	+	Linezolid	2
241488	241489	1.5653577111873307	3	+	Linezolid	2
242368	242369	1.8605005622022792	5	+	Linezolid	2
242949	242950	2.890277338789205	7	+	Linezolid	2
244058	244059	5.433065729164926	12	+	Linezolid	2
244739	244740	3.5097944699149237	9	+	Linezolid	2
246565	246566	0.5999295726401892	0	+	Linezolid	2
247966	247967	2.7544105911899024	99	+	Linezolid	2
248565	248566	1.326371940138335	59	+	Linezolid	2
249164	249165	6.879585350032063	240	+	Linezolid	2
250780	250781	2.341776336137818	90	+	Linezolid	2
251555	251556	0.6645773694897934	34	+	Linezolid	2
252092	252093	0.805191723887131	57	+	Linezolid	2
253777	253778	0.4991499343923857	42	+	Linezolid	2
254552	254553	8.406586036117417	491	+	Linezolid	2
256365	256366	0.8942184218373561	65	+	Linezolid	2
257679	257680	6.122405268240836	84	+	Linezolid	2
259193	259194	0.48828571294366735	9	+	Linezolid	2
260586	260587	2.865624587636163	7	+	Linezolid	2
261390	261391	1.708449537499817	5	+	Linezolid	2
262191	262192	0.8559160399509474	0	+	Linezolid	2
263682	263683	0.26247751183047335	0	+	Linezolid	2
264713	264714	7.987871461143349	422	+	Linezolid	2
266430	266431	0.5015369040464533	2	+	Linezolid	2
267794	267795	0.9988213239805719	50	+	Linezolid	2
268730	268731	5.310702074406566	185	+	Linezolid	2
270939	270940	1.2081836812508686	3	+	Linezolid	2
271778	271779	3.6559957330486745	237	+	Linezolid	2
272705	272706	1.5950937731913375	168	+	Linezolid	2
273577	273578	1.4260965449134078	37	+	Linezolid	2
275138	275139	0.38697861019961394	350	+	Linezolid	2
276195	276196	8.457440050335883	4531	+	Linezolid	2
277025	277026	0.4353426415860982	351	+	Linezolid	2
278949	278950	0.7433281002326961	64	+	Linezolid	2
279712	279713	2.330994186318943	87	+	Linezolid	2
280377	280378	2.6628292464809915	68	+	Linezolid	2
280976	280977	4.203971083484133	96	+	Linezolid	2
283795	283796	1.733103848015219	17	+	Linezolid	2
284690	284691	1.008074464552759	0	+	Linezolid	2
285958	285959	1.583933572181254	31	+	Linezolid	2
287452	287453	7.20935180640404	106	+	Linezolid	2
288456	288457	1.3403575746644054	26	+	Linezolid	2
290674	290675	0.7052809092003333	21	+	Linezolid	2
292730	292731	8.126404379830893	176	+	Linezolid	2
294057	294058	0.44566135413776575	0	+	Linezolid	2
295158	295159	0.23190724095836285	0	+	Linezolid	2
295853	295854	0.958960236962618	124	+	Linezolid	2
296718	296719	8.293288599699338	900	+	Linezolid	2
297842	297843	0.21939704202612412	0	+	Linezolid	2
299591	299592	6.955920540116729	32	+	Linezolid	2
302900	302901	8.154285075101352	25326	+	Linezolid	2
303817	303818	0.1350961627862228	4	+	Linezolid	2
304446	304447	0.13459436371947833	10	+	Linezolid	2
306340	306341	6.801723406756883	278	+	Linezolid	2
307006	307007	0.47968206889075005	2	+	Linezolid	2
307911	307912	0.49342735606977495	0	+	Linezolid	2
309344	309345	1.471614576847536	21	+	Linezolid	2
310107	310108	4.892690456168868	46	+	Linezolid	2
311143	311144	3.1371666419094093	35	+	Linezolid	2
312528	312529	1.3351740043355842	41	+	Linezolid	2
314246	314247	0.4775271832203455	2	+	Linezolid	2
315329	315330	3.24620153708297	970	+	Linezolid	2
316122	316123	0.7042236914617906	285	+	Linezolid	2
317436	317437	7.526546603832336	2128	+	Linezolid	2
320527	320528	5.465509746258704	101	+	Linezolid	2
322563	322564	0.23704429692520074	71	+	Linezolid	2
323652	323653	8.24178111553032	1296	+	Linezolid	2
325147	325148	0.30667278007744697	0	+	Linezolid	2
326916	326917	0.6042191077413493	188	+	Linezolid	2
327661	327662	5.464929024494655	1915	+	Linezolid	2
328399	328400	0.3324983226259596	9	+	Linezolid	2
328982	328983	0.273311245158303	9	+	Linezolid	2
329652	329653	2.91295609400213	2188	+	Linezolid	2
330915	330916	7.5994668157169825	5168	+	Linezolid	2
333705	333706	0.38547551061857416	0	+	Linezolid	2
334513	334514	8.168451804033761	95	+	Linezolid	2
335662	335663	0.5673058891194838	0	+	Linezolid	2
337008	337009	0.5646680102026456	0	+	Linezolid	2
338284	338285	1.0586549072495097	290	+	Linezolid	2
339334	339335	0.22366491785036566	103	+	Linezolid	2
340010	340011	8.19396414432435	1886	+	Linezolid	2
340764	340765	0.22637957537809572	0	+	Linezolid	2
343170	343171	2.6951425921441965	149	+	Linezolid	2
344654	344655	0.35743151372759013	1	+	Linezolid	2
345301	345302	7.478847171655604	388	+	Linezolid	2
346370	346371	1.0975158425261835	67	+	Linezolid	2
347162	347163	0.3302933791739597	0	+	Linezolid	2
348293	348294	0.8078102213655616	0	+	Linezolid	2
348925	348926	3.257698892395139	20	+	Linezolid	2
350746	350747	0.6675332818708739	0	+	Linezolid	2
352293	352294	1.5566440114188211	122	+	Linezolid	2
353325	353326	8.105141264726674	557	+	Linezolid	2
354080	354081	0.27265310867033865	0	+	Linezolid	2
356653	356654	0.16844828418470026	0	+	Linezolid	2
358067	358068	8.105323170559686	1060	+	Linezolid	2
359537	359538	1.237170125347198	184	+	Linezolid	2
360098	360099	0.8778309323990285	138	+	Linezolid	2
363186	363187	0.6988017189350263	15	+	Linezolid	2
363832	363833	0.4210806017025693	1	+	Linezolid	2
366439	366440	8.20545239242811	5329	+	Linezolid	2
368213	368214	0.15434046806039095	0	+	Linezolid	2
369313	369314	0.25731149382458873	1	+	Linezolid	2
370456	370457	8.117107448382189	306	+	Linezolid	2
371837	371838	0.429980698758027	0	+	Linezolid	2
374672	374673	8.22364383103378	5822	+	Linezolid	2
375913	375914	0.2140709204229742	0	+	Linezolid	2
377855	377856	8.29485986581495	3431	+	Linezolid	2
379112	379113	0.17524458813801094	0	+	Linezolid	2
380494	380495	0.9025908931776824	0	+	Linezolid	2
381902	381903	6.014871425846642	37	+	Linezolid	2
382509	382510	1.9017987068771574	14	+	Linezolid	2
385075	385076	5.8213758885060685	68	+	Linezolid	2
386414	386415	0.5312394346127916	7	+	Linezolid	2
387541	387542	0.42175934734702697	9	+	Linezolid	2
388942	388943	1.3178894057113442	1148	+	Linezolid	2
390560	390561	8.058312268174774	6140	+	Linezolid	2
394323	394324	3.3140740445247525	141	+	Linezolid	2
395191	395192	2.149293652139101	101	+	Linezolid	2
395986	395987	0.8834596423616509	3	+	Linezolid	2
396540	396541	0.8635216732728562	5	+	Linezolid	2
399098	399099	0.6639187860456727	123	+	Linezolid	2
399661	399662	4.956627077379702	542	+	Linezolid	2
400631	400632	3.686088149181784	528	+	Linezolid	2
403450	403451	0.16305010164344036	3	+	Linezolid	2
404817	404818	8.17903939022348	90211	+	Linezolid	2
406596	406597	0.15886865750601553	8	+	Linezolid	2
408276	408277	0.21439362388887406	0	+	Linezolid	2
409675	409676	4.396439758168542	9345	+	Linezolid	2
410525	410526	6.915399264654707	14445	+	Linezolid	2
414104	414105	0.6632001408696241	2	+	Linezolid	2
416064	416065	1.2861009674902317	60	+	Linezolid	2
416680	416681	8.041123775080836	303	+	Linezolid	2
421799	421800	3.396117884984985	1390	+	Linezolid	2
422983	422984	5.965499531629953	2248	+	Linezolid	2
424005	424006	0.7364647454297398	142	+	Linezolid	2
424986	424987	0.2723473270450661	144	+	Linezolid	2
425556	425557	0.2199548950393849	144	+	Linezolid	2
426164	426165	0.20395588745465534	110	+	Linezolid	2
426834	426835	8.180772197078985	11526	+	Linezolid	2
427673	427674	0.21371766360265548	6	+	Linezolid	2
429433	429434	0.334868040640456	0	+	Linezolid	2
430360	430361	8.230168976208109	1023	+	Linezolid	2
432363	432364	0.17203838132540253	0	+	Linezolid	2
432985	432986	1.6809035386284361	13	+	Linezolid	2
434647	434648	2.7524463272510493	9	+	Linezolid	2
435466	435467	2.8649231755260702	10	+	Linezolid	2
436218	436219	0.9749751707179339	7	+	Linezolid	2
438463	438464	5.283611987641754	23	+	Linezolid	2
439950	439951	0.6496983550134291	0	+	Linezolid	2
442717	442718	9.122347466641859	104	+	Linezolid	2
443861	443862	0.811217998579828	12	+	Linezolid	2
444822	444823	0.811234715907061	12	+	Linezolid	2
447575	447576	8.346575962152087	235	+	Linezolid	2
448628	448629	0.26084291666865056	0	+	Linezolid	2
449233	449234	0.38796020666188513	18	+	Linezolid	2
450231	450232	7.19405788178541	40	+	Linezolid	2
450938	450939	0.8479397135046578	10	+	Linezolid	2
451581	451582	0.8040524230135694	0	+	Linezolid	2
453146	453147	1.399692409217841	31	+	Linezolid	2
454672	454673	4.287466122415642	204	+	Linezolid	2
456362	456363	7.0241078081849935	352	+	Linezolid	2
458129	458130	4.0684278511850245	202	+	Linezolid	2
458932	458933	0.532998089162882	0	+	Linezolid	2
460845	460846	3.8431129984066805	34	+	Linezolid	2
461775	461776	2.4924155616997496	23	+	Linezolid	2
462532	462533	0.5087651699896635	0	+	Linezolid	2
463170	463171	1.9638951208149147	48	+	Linezolid	2
464402	464403	1.4851177655138301	43	+	Linezolid	2
465475	465476	6.155350057078841	166	+	Linezolid	2
466585	466586	4.004223314983363	112	+	Linezolid	2
467752	467753	2.6502431378313918	78	+	Linezolid	2
468798	468799	1.490520953392041	58	+	Linezolid	2
469911	469912	1.0875128610165756	53	+	Linezolid	2
470982	470983	6.376528767220268	225	+	Linezolid	2
472062	472063	0.7716909836871486	61	+	Linezolid	2
472635	472636	0.63661203128181	54	+	Linezolid	2
473977	473978	7.598334947098071	311	+	Linezolid	2
475773	475774	0.29080779612180735	0	+	Linezolid	2
476525	476526	8.124111902502664	149	+	Linezolid	2
477487	477488	0.3180881232160526	0	+	Linezolid	2
479726	479727	6.838633739547011	25	+	Linezolid	2
480823	480824	1.3845246504958235	7	+	Linezolid	2
481410	481411	0.7761209786940498	5	+	Linezolid	2
484289	484290	1.4782291641608472	40	+	Linezolid	2
486226	486227	0.24228178026413497	86	+	Linezolid	2
486951	486952	8.205774752858227	1591	+	Linezolid	2
488035	488036	0.240232529061927	0	+	Linezolid	2
490277	490278	8.989968957560471	939	+	Linezolid	2
491531	491532	0.21749506777457753	3	+	Linezolid	2
492359	492360	0.27442375109305356	1	+	Linezolid	2
494315	494316	0.2378724883467333	3	+	Linezolid	2
495147	495148	7.682095953409365	1246	+	Linezolid	2
495719	495720	0.33278020152046717	0	+	Linezolid	2
497255	497256	1.0842645385437226	484	+	Linezolid	2
499031	499032	8.058559989584454	2745	+	Linezolid	2
500262	500263	0.18748044981629372	0	+	Linezolid	2
501600	501601	0.4776415673819111	1	+	Linezolid	2
502993	502994	0.5378424397059048	3	+	Linezolid	2
504547	504548	0.3549310185312818	1103	+	Linezolid	2
505610	505611	9.093025052449361	17429	+	Linezolid	2
507004	507005	0.4077405861597377	1180	+	Linezolid	2
508334	508335	0.24011394867003383	0	+	Linezolid	2
509611	509612	0.7737264445233396	16	+	Linezolid	2
510219	510220	0.6484514625808112	0	+	Linezolid	2
511421	511422	0.7141901462626404	6	+	Linezolid	2
512539	512540	1.613279167509953	5	+	Linezolid	2
513605	513606	3.4183829247435975	11	+	Linezolid	2
515893	515894	0.3615464301971811	1	+	Linezolid	2
516556	516557	3.2548127536762914	1017	+	Linezolid	2
518451	518452	7.658098869210521	2346	+	Linezolid	2
519826	519827	0.12986678123021525	0	+	Linezolid	2
521205	521206	8.154074752875134	302044	+	Linezolid	2
522665	522666	0.13084413363982136	12	+	Linezolid	2
523747	523748	0.24808609812492885	9	+	Linezolid	2
524284	524285	6.317935793596728	3083	+	Linezolid	2
524865	524866	5.318486809291654	2614	+	Linezolid	2
527538	527539	5.607071368723859	94	+	Linezolid	2
531059	531060	0.6009662265053302	0	+	Linezolid	2
532895	532896	0.3233688271481393	1	+	Linezolid	2
534053	534054	7.2123419664211905	1809	+	Linezolid	2
534861	534862	0.33741126882540184	9	+	Linezolid	2
536273	536274	2.991428660053054	771	+	Linezolid	2
537349	537350	0.5532355007989213	0	+	Linezolid	2
538587	538588	1.8201180909594998	274	+	Linezolid	2
539995	539996	0.9433212320356813	216	+	Linezolid	2
540692	540693	1.4343256790542949	295	+	Linezolid	2
541438	541439	0.40116496175390953	1059	+	Linezolid	2
542240	542241	0.18698648296015946	4	+	Linezolid	2
543382	543383	8.224520094018684	15102	+	Linezolid	2
544126	544127	0.23697574417245626	17	+	Linezolid	2
546136	546137	8.193637907873493	12565	+	Linezolid	2
547538	547539	0.2520540940920724	18	+	Linezolid	2
548210	548211	0.23400859523218454	782	+	Linezolid	2
549740	549741	8.14470988875399	6570	+	Linezolid	2
552411	552412	1.0379557136888473	5	+	Linezolid	2
553527	553528	1.9632560457839188	100	+	Linezolid	2
554264	554265	6.070369628257349	232	+	Linezolid	2
556396	556397	0.20131360699158674	11	+	Linezolid	2
558072	558073	8.249513672136585	5960	+	Linezolid	2
559053	559054	0.2366165450606871	2	+	Linezolid	2
560098	560099	0.27737111260627684	4	+	Linezolid	2
561013	561014	0.2964731798730079	295	+	Linezolid	2
562361	562362	6.159240954883617	4589	+	Linezolid	2
564575	564576	5.465048941235434	4089	+	Linezolid	2
565846	565847	0.2596671511461072	6	+	Linezolid	2
567524	567525	0.2892972296226684	35	+	Linezolid	2
568470	568471	7.002195643411195	14555	+	Linezolid	2
569378	569379	3.717458906951008	8017	+	Linezolid	2
571020	571021	0.33702214733517133	0	+	Linezolid	2
571865	571866	0.43664221525327945	724	+	Linezolid	2
574522	574523	0.4151756150021839	0	+	Linezolid	2
575945	575946	0.5948989249588057	0	+	Linezolid	2
577338	577339	0.5989993925619199	278	+	Linezolid	2
578498	578499	8.141682919990021	2853	+	Linezolid	2
579588	579589	0.2702353187821246	0	+	Linezolid	2
581190	581191	1.1907936013542397	82	+	Linezolid	2
581948	581949	1.360991456287948	2	+	Linezolid	2
583115	583116	0.5707001830245522	165	+	Linezolid	2
584542	584543	7.924818179991225	1463	+	Linezolid	2
585891	585892	0.25233027837964694	23	+	Linezolid	2
586882	586883	0.6598605122587395	494	+	Linezolid	2
587812	587813	7.350505054144742	4157	+	Linezolid	2
589035	589036	0.25057212206625895	30	+	Linezolid	2
589803	589804	4.129340199750306	2399	+	Linezolid	2
592370	592371	0.8322435711367613	4	+	Linezolid	2
592919	592920	0.8849106923059167	5	+	Linezolid	2
594592	594593	0.2833870115226425	27	+	Linezolid	2
595308	595309	0.325895435861197	45	+	Linezolid	2
596053	596054	5.165968625991647	6940	+	Linezolid	2
597062	597063	3.022040869249822	4400	+	Linezolid	2
598074	598075	4.921328908349667	6823	+	Linezolid	2
598902	598903	2.4791528365418687	2933	+	Linezolid	2
600141	600142	0.3068963308985139	27	+	Linezolid	2
602589	602590	6.782487007826197	582	+	Linezolid	2
603497	603498	1.0969515897772095	39	+	Linezolid	2
604886	604887	0.24405975478812614	38	+	Linezolid	2
606320	606321	8.306368182481641	6277	+	Linezolid	2
608856	608857	0.4657335138991032	151	+	Linezolid	2
610443	610444	0.5103420031666241	1769	+	Linezolid	2
611368	611369	8.261310738150204	19778	+	Linezolid	2
612890	612891	0.2883007421867352	1	+	Linezolid	2
614190	614191	5.66489809026342	12825	+	Linezolid	2
615327	615328	5.869610904769	13272	+	Linezolid	2
616514	616515	0.27158372998377817	10	+	Linezolid	2
618392	618393	7.874608685612737	13784	+	Linezolid	2
619820	619821	2.0899262486460315	3922	+	Linezolid	2
620712	620713	0.2093585507110129	676	+	Linezolid	2
621777	621778	0.24009210779372853	2	+	Linezolid	2
622773	622774	0.5220357774802229	146	+	Linezolid	2
624203	624204	8.172384855749186	1341	+	Linezolid	2
627784	627785	5.843679079702896	46	+	Linezolid	2
630762	630763	0.5581960231634749	0	+	Linezolid	2
632323	632324	4.7528997050418145	135	+	Linezolid	2
633399	633400	0.5409517337890072	0	+	Linezolid	2
634335	634336	0.5937734117878782	2	+	Linezolid	2
635651	635652	4.32150878595231	264	+	Linezolid	2
637299	637300	6.930284740508365	410	+	Linezolid	2
638042	638043	0.375817695417915	1	+	Linezolid	2
640853	640854	0.5780368769841677	0	+	Linezolid	2
642229	642230	0.5784677163238128	362	+	Linezolid	2
643372	643373	8.185052029989789	3887	+	Linezolid	2
644736	644737	0.5957108290374957	427	+	Linezolid	2
646050	646051	8.02532676346678	1512	+	Linezolid	2
648788	648789	3.3335571330044833	32	+	Linezolid	2
650459	650460	0.882181678684319	0	+	Linezolid	2
651587	651588	0.46250049085089695	0	+	Linezolid	2
652203	652204	0.4999516695740123	13	+	Linezolid	2
653204	653205	1.8740517112691768	1013	+	Linezolid	2
654739	654740	4.13781742500936	3790	+	Linezolid	2
655596	655597	0.3359040158185114	1	+	Linezolid	2
656457	656458	6.250030050017249	5516	+	Linezolid	2
658292	658293	0.23397929557723318	45	+	Linezolid	2
659410	659411	8.1800552724088	5430	+	Linezolid	2
660267	660268	0.5056948978634797	467	+	Linezolid	2
661113	661114	0.23012858924906412	1	+	Linezolid	2
662302	662303	0.24709881066850445	7	+	Linezolid	2
663509	663510	8.039486826198393	1469	+	Linezolid	2
665395	665396	0.25385817989225734	0	+	Linezolid	2
666347	666348	1.3148809670492148	49	+	Linezolid	2
667002	667003	5.102446061161827	131	+	Linezolid	2
667811	667812	2.201031529177587	69	+	Linezolid	2
668567	668568	1.2273103504251388	48	+	Linezolid	2
670043	670044	2.9454523546857136	55	+	Linezolid	2
670645	670646	1.2950101601322974	27	+	Linezolid	2
672192	672193	1.890232550036476	37	+	Linezolid	2
675512	675513	7.689833725410895	386	+	Linezolid	2
676517	676518	0.5943840762061072	17	+	Linezolid	2
677728	677729	0.2474208154636523	3	+	Linezolid	2
679067	679068	8.266310633987276	3246	+	Linezolid	2
681707	681708	8.236794631829923	2905	+	Linezolid	2
682960	682961	0.283122471184524	4	+	Linezolid	2
685473	685474	7.924088564071862	5739	+	Linezolid	2
687766	687767	2.0209169993924805	1573	+	Linezolid	2
688502	688503	0.33179758561325035	16	+	Linezolid	2
691054	691055	6.871656291955002	3165	+	Linezolid	2
691926	691927	3.352728721130314	1629	+	Linezolid	2
692979	692980	0.6549224501185728	442	+	Linezolid	2
693828	693829	0.32376484100240194	0	+	Linezolid	2
694797	694798	0.44325730577339745	1	+	Linezolid	2
696315	696316	2.639372960999671	60	+	Linezolid	2
