	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
124900	2074395	0.8342058914174046	51	+	Control	2
125482	2074977	8.348009655680725	382	+	Control	2
126764	2076259	0.2659660956638604	0	+	Control	2
128028	2077523	0.26802466369341	0	+	Control	2
128924	2078419	0.23365378695205588	1	+	Control	2
130555	2080050	0.8615148153850654	3660	+	Control	2
131433	2080928	8.221269622265861	29188	+	Control	2
132654	2082149	0.19616165969655702	0	+	Control	2
134037	2083532	0.18326000636261355	15	+	Control	2
134652	2084147	1.1854962641977507	82	+	Control	2
135807	2085302	1.0742851741184978	430	+	Control	2
138166	2087661	6.758923393949853	2292	+	Control	2
139673	2089168	0.28932895895013155	35	+	Control	2
140422	2089917	0.3061550256193364	19	+	Control	2
141960	2091455	8.163127543849546	1829	+	Control	2
145207	2094702	0.20674737346660085	24	+	Control	2
146888	2096383	9.21568718097557	616	+	Control	2
148646	2098141	0.13496823166773012	0	+	Control	2
149596	2099091	0.6048558967607098	0	+	Control	2
151136	2100631	0.1587669488513368	0	+	Control	2
152122	2101617	1.9989482881303202	389	+	Control	2
154588	2104083	7.955062778286715	1491	+	Control	2
157097	2106592	0.40704663988778494	0	+	Control	2
158530	2108025	5.333604320677057	207	+	Control	2
159525	2109020	5.906782494050267	230	+	Control	2
161207	2110702	0.6524433322258864	0	+	Control	2
162095	2111590	1.9335926474990317	127	+	Control	2
162860	2112355	0.2960414448094996	97	+	Control	2
163758	2113253	2.1743245121781722	398	+	Control	2
164294	2113789	0.31515124393734467	0	+	Control	2
165085	2114580	9.794444026348627	1633	+	Control	2
167600	2117095	3.0654471763566185	269	+	Control	2
170500	2119995	8.453262704712284	5090	+	Control	2
171059	2120554	0.1296703263801457	0	+	Control	2
173040	2122535	0.3088309531991811	0	+	Control	2
174556	2124051	6.668039764755663	66	+	Control	2
175158	2124653	0.27952381940206267	0	+	Control	2
177123	2126618	0.569410097513856	0	+	Control	2
178807	2128302	5.353430181394517	4	+	Control	2
179760	2129255	0.3845290047461572	0	+	Control	2
180597	2130092	0.40054786634144285	0	+	Control	2
181623	2131118	4.722411957122424	2	+	Control	2
182547	2132042	2.1736144954141867	1	+	Control	2
184216	2133711	0.4856475682914312	1	+	Control	2
185802	2135297	3.9085391590754313	10	+	Control	2
187148	2136643	6.869633579331649	18	+	Control	2
188551	2138046	3.0613676536862036	8	+	Control	2
189698	2139193	0.3391966750006137	0	+	Control	2
190419	2139914	5.202766881444645	7	+	Control	2
192016	2141511	3.925018079799965	4	+	Control	2
193817	2143312	0.33493332233154666	0	+	Control	2
195128	2144623	0.7794889589231807	4	+	Control	2
196373	2145868	8.023356804507388	35	+	Control	2
198597	2148092	0.29446157542270723	0	+	Control	2
200213	2149708	1.734120230385118	369	+	Control	2
201508	2151003	9.034047668361106	1766	+	Control	2
202776	2152271	0.8245045900740523	213	+	Control	2
204492	2153987	7.754558880811983	703	+	Control	2
206769	2156264	0.18186147817242806	6	+	Control	2
207339	2156834	8.399858805155505	2257	+	Control	2
210653	2160148	0.6622680022620521	0	+	Control	2
212607	2162102	1.9289715966157261	56	+	Control	2
213322	2162817	7.88360220880994	205	+	Control	2
214512	2164007	0.3785798945682033	0	+	Control	2
216242	2165737	0.5403079412917727	17	+	Control	2
217038	2166533	8.386665505737302	190	+	Control	2
218293	2167788	0.2659632966131721	0	+	Control	2
220719	2170214	5.814432279008505	62	+	Control	2
223538	2173033	9.536556112386183	953	+	Control	2
224946	2174441	0.34981000568018833	0	+	Control	2
227978	2177473	6.624091981615306	10591	+	Control	2
228678	2178173	2.7185452987807834	5733	+	Control	2
229452	2178947	2.2090124180703676	4829	+	Control	2
230562	2180057	6.073659099844481	9041	+	Control	2
233471	2182966	1.072479596620131	3	+	Control	2
234262	2183757	1.9331958290406257	5	+	Control	2
234809	2184304	4.133601994511163	9	+	Control	2
235436	2184931	0.9382273590159358	3	+	Control	2
236398	2185893	4.233434513740167	9	+	Control	2
237915	2187410	0.7234447185949987	0	+	Control	2
238816	2188311	0.21979420668896008	0	+	Control	2
239806	2189301	0.21992221945944748	1	+	Control	2
240550	2190045	8.108321004006173	429	+	Control	2
241530	2191025	0.25629878176703647	0	+	Control	2
242599	2192094	1.7212506709414126	100	+	Control	2
245559	2195054	9.271882643290725	850	+	Control	2
248134	2197629	3.8029698461000687	9	+	Control	2
248701	2198196	1.0490003404582726	0	+	Control	2
249310	2198805	3.3381397004738034	8	+	Control	2
250359	2199854	1.6615969082026558	5	+	Control	2
252578	2202073	3.067084402729395	6	+	Control	2
254283	2203778	1.7307087312837621	8	+	Control	2
256456	2205951	7.317994876977483	27	+	Control	2
258997	2208492	0.19457148142221956	0	+	Control	2
260061	2209556	1.2039134273805432	1	+	Control	2
261681	2211176	4.982862388814997	6	+	Control	2
262598	2212093	5.597034762920846	7	+	Control	2
263482	2212977	2.217476059546832	4	+	Control	2
264660	2214155	1.412124793559227	3	+	Control	2
265273	2214768	5.5978314472130455	9	+	Control	2
266199	2215694	4.468873742145119	7	+	Control	2
267312	2216807	0.5437030281457612	4	+	Control	2
269029	2218524	8.871531568195735	42	+	Control	2
269749	2219244	0.2578907712766119	0	+	Control	2
273927	2223422	6.941246188153269	133	+	Control	2
278951	2228446	3.493220351171918	217	+	Control	2
279625	2229120	0.723883775745774	263	+	Control	2
281690	2231185	8.489532206672452	2196	+	Control	2
284429	2233924	1.240735416204957	3	+	Control	2
285661	2235156	0.4631342478595853	0	+	Control	2
287028	2236523	1.3505786825692871	134	+	Control	2
288173	2237668	7.900353994953921	671	+	Control	2
289242	2238737	0.5414688238820132	0	+	Control	2
290641	2240136	0.38314296717671825	11	+	Control	2
291860	2241355	6.49283085047185	525	+	Control	2
294827	2244322	0.45975281262285234	1	+	Control	2
295477	2244972	4.707503781883721	4	+	Control	2
297147	2246642	0.22992971106536422	0	+	Control	2
297711	2247206	0.23054363669530634	0	+	Control	2
298626	2248121	8.504964335497435	243	+	Control	2
299277	2248772	0.6683982332430921	25	+	Control	2
300625	2250120	0.2382606950191831	0	+	Control	2
301411	2250906	0.9410242340265127	4	+	Control	2
302231	2251726	6.348923536485005	8	+	Control	2
303741	2253236	0.26788294059583223	0	+	Control	2
305110	2254605	8.33924940658888	58	+	Control	2
307270	2256765	1.0485202919249301	10	+	Control	2
308118	2257613	4.065282053106813	13	+	Control	2
308875	2258370	4.449056379200024	14	+	Control	2
311553	2261048	1.6668340823066208	3	+	Control	2
312230	2261725	3.999280781853981	5	+	Control	2
313242	2262737	4.066524752048492	5	+	Control	2
314907	2264402	3.145642588039554	4	+	Control	2
315637	2265132	1.5693505244839123	4	+	Control	2
316195	2265690	1.0328412156994218	3	+	Control	2
317706	2267201	5.778212872558195	12	+	Control	2
318545	2268040	1.382427460132009	4	+	Control	2
319169	2268664	0.9204356183638006	3	+	Control	2
320673	2270168	0.7845182584704068	9	+	Control	2
321379	2270874	0.45703785142089054	0	+	Control	2
322194	2271689	4.900913210875381	67	+	Control	2
322719	2272214	1.2369013810618983	21	+	Control	2
323885	2273380	6.251656598822588	84	+	Control	2
324711	2274206	0.4570218068218195	0	+	Control	2
326092	2275587	0.4564602754714957	0	+	Control	2
326942	2276437	0.3074931372122503	16	+	Control	2
327482	2276977	0.20855270073330123	0	+	Control	2
328678	2278173	8.108309117395883	258	+	Control	2
330500	2279995	0.2638163785486694	0	+	Control	2
332027	2281522	0.14542639271675686	0	+	Control	2
333011	2282506	8.310815006107214	1253	+	Control	2
334886	2284381	0.24489016425934088	0	+	Control	2
336816	2286311	8.058617951983406	866	+	Control	2
338365	2287860	0.22439831714620914	0	+	Control	2
339881	2289376	0.4833915577661696	2	+	Control	2
340414	2289909	0.41074164830949983	0	+	Control	2
341683	2291178	0.5386354351745075	0	+	Control	2
342876	2292371	0.5642306954993667	0	+	Control	2
344274	2293769	0.15670338232423564	1	+	Control	2
346017	2295512	9.81600675693369	98299	+	Control	2
346655	2296150	0.15488209253681975	0	+	Control	2
348997	2298492	3.0604721537923965	4	+	Control	2
349724	2299219	2.226913641474153	3	+	Control	2
350976	2300471	2.183648572117264	3	+	Control	2
351939	2301434	2.404138830399299	6	+	Control	2
355153	2304648	6.579959094249021	135	+	Control	2
355996	2305491	0.5830733033683694	0	+	Control	2
357002	2306497	2.5335450250248397	91	+	Control	2
357952	2307447	0.6746132016764568	30	+	Control	2
358872	2308367	7.368338180390998	214	+	Control	2
360334	2309829	1.4447619408908576	44	+	Control	2
361434	2310929	0.3466292268918924	0	+	Control	2
362098	2311593	0.9861613212825423	17	+	Control	2
363152	2312647	1.0429891652949508	16	+	Control	2
363955	2313450	7.818659086171915	107	+	Control	2
364910	2314405	0.439946017865349	10	+	Control	2
366308	2315803	3.0996554204312177	44	+	Control	2
366907	2316402	1.4137401517059622	15	+	Control	2
367976	2317471	0.3669139082591609	0	+	Control	2
368871	2318366	8.049495792669251	60	+	Control	2
370309	2319804	1.206010696113242	10	+	Control	2
371646	2321141	0.8953703202523645	2	+	Control	2
372553	2322048	1.5398166895215548	3	+	Control	2
375665	2325160	1.887480417788411e-08	0	+	Control	2
376973	2326468	1.7973306691617453e-08	0	+	Control	2
381453	2330948	7.800296122638089	11	+	Control	2
383184	2332679	1.4595820375202933	3	+	Control	2
384459	2333954	5.501478351146059	7	+	Control	2
385387	2334882	1.2639053330393315	2	+	Control	2
387863	2337358	0.2017164106067903	0	+	Control	2
388669	2338164	8.265972766807215	9570	+	Control	2
390648	2340143	0.2021124501540414	0	+	Control	2
391311	2340806	0.4247334736741071	0	+	Control	2
392369	2341864	8.554098443372794	27	+	Control	2
394020	2343515	0.25176382164577	0	+	Control	2
395001	2344496	8.427931571231124	69	+	Control	2
397627	2347122	1.1108200237304444	12	+	Control	2
398659	2348154	3.0255442263379693	24	+	Control	2
399506	2349001	3.009423655272808	24	+	Control	2
402493	2351988	4.041812787568875	15	+	Control	2
404426	2353921	0.3105279640177464	0	+	Control	2
405400	2354895	7.971257368395991	76	+	Control	2
405929	2355424	1.0868904069680227	12	+	Control	2
407402	2356897	0.943136350982766	11	+	Control	2
408284	2357779	0.8940998752375005	4	+	Control	2
409059	2358554	4.165841636215834	13	+	Control	2
410373	2359868	3.1890289699450176	11	+	Control	2
411065	2360560	3.1379503333213647	11	+	Control	2
411646	2361141	5.493041319006974	17	+	Control	2
413518	2363013	2.027227820352355	7	+	Control	2
414492	2363987	6.511329503536649	13	+	Control	2
415758	2365253	0.19247222456107754	0	+	Control	2
417526	2367021	8.382984414921978	285	+	Control	2
418635	2368130	0.18559701847936574	0	+	Control	2
419321	2368816	0.18840889676702266	0	+	Control	2
421066	2370561	0.8134608655032499	3	+	Control	2
421661	2371156	0.8499744812728258	3	+	Control	2
422344	2371839	0.1890177888175608	0	+	Control	2
423355	2372850	0.2956859403819385	0	+	Control	2
424215	2373710	0.3267693532338774	143	+	Control	2
425869	2375364	8.145307922308517	2238	+	Control	2
427825	2377320	0.19717284995441658	0	+	Control	2
428793	2378288	0.49181033686476594	0	+	Control	2
429648	2379143	1.4435522787751451	4	+	Control	2
430729	2380224	2.046426090536097	5	+	Control	2
431573	2381068	7.284223353757922	16	+	Control	2
433540	2383035	0.21758365838074215	4	+	Control	2
435213	2384708	8.253410374345918	79	+	Control	2
435739	2385234	0.17474273178150013	0	+	Control	2
437049	2386544	0.17323603643861046	0	+	Control	2
438141	2387636	2.934755500167512	3	+	Control	2
438919	2388414	0.6881334195282431	1	+	Control	2
439923	2389418	5.391311473833213	6	+	Control	2
442567	2392062	3.489526905487498	5	+	Control	2
443216	2392711	1.869527913363077	3	+	Control	2
444216	2393711	4.1049807455415195	6	+	Control	2
444796	2394291	1.8863327060270834	3	+	Control	2
446461	2395956	0.23003860124089298	0	+	Control	2
448385	2397880	7.212503513949295	105	+	Control	2
451174	2400669	2.099932473869939	3	+	Control	2
454926	2404421	8.094967028655217	517	+	Control	2
456954	2406449	0.242215210071597	0	+	Control	2
458769	2408264	0.24860144704708825	0	+	Control	2
459657	2409152	8.159586960037556	718	+	Control	2
461001	2410496	0.40476515493218596	68	+	Control	2
462987	2412482	8.22715802786043	318	+	Control	2
465560	2415055	0.37339934251808804	0	+	Control	2
468309	2417804	7.494116164049035	187	+	Control	2
469714	2419209	0.34667933153211267	0	+	Control	2
470842	2420337	0.348949407747937	15	+	Control	2
471800	2421295	8.198922074684608	172	+	Control	2
474085	2423580	0.27079931266272156	0	+	Control	2
476602	2426097	7.760414390685022	302	+	Control	2
477294	2426789	0.22997131212706926	0	+	Control	2
478648	2428143	0.29109323046597124	0	+	Control	2
479176	2428671	0.3030328099019038	0	+	Control	2
481001	2430496	2.724927579170807	86	+	Control	2
481553	2431048	7.847589706598862	231	+	Control	2
483002	2432497	0.3290397631560148	0	+	Control	2
484683	2434178	2.7230021727134535	8	+	Control	2
485199	2434694	2.3282121529768767	7	+	Control	2
488236	2437731	1.6236292900947593	6	+	Control	2
488978	2438473	1.9047772492930155	8	+	Control	2
489790	2439285	3.907058103619977	14	+	Control	2
491365	2440860	0.45875521100200517	12	+	Control	2
492537	2442032	0.9587098696725811	19	+	Control	2
493207	2442702	7.951592575103066	118	+	Control	2
494761	2444256	2.2366426391494896	37	+	Control	2
496087	2445582	0.3677089980859735	2	+	Control	2
497113	2446608	0.25185324149535376	0	+	Control	2
497895	2447390	1.060934168135248	181	+	Control	2
498691	2448186	8.649843644072046	1231	+	Control	2
500640	2450135	0.3905197839570905	0	+	Control	2
502216	2451711	0.9869501602494414	535	+	Control	2
503177	2452672	8.040481251021854	3630	+	Control	2
504448	2453943	0.6701929231713104	396	+	Control	2
505967	2455462	0.33178757081527227	0	+	Control	2
508095	2457590	7.652280935267257	18	+	Control	2
509491	2458986	0.13736792196455028	0	+	Control	2
511124	2460619	7.130777956607642	785	+	Control	2
512566	2462061	0.23738602922075785	0	+	Control	2
513297	2462792	4.1164031064473985	479	+	Control	2
514188	2463683	3.171518496384096	241	+	Control	2
514895	2464390	0.5081300518540811	0	+	Control	2
516223	2465718	1.8282110950870367	244	+	Control	2
516805	2466300	2.1449163298551257	269	+	Control	2
517404	2466899	6.403707785834317	822	+	Control	2
518596	2468091	0.354447928958738	0	+	Control	2
519959	2469454	7.69927219605357	997	+	Control	2
520657	2470152	0.20388226724449623	0	+	Control	2
522587	2472082	8.175867215162965	357	+	Control	2
525338	2474833	7.15114683550523	55	+	Control	2
526318	2475813	0.4072118637808082	0	+	Control	2
527462	2476957	2.0918831711105725	16	+	Control	2
528202	2477697	2.391236545377815	5	+	Control	2
529378	2478873	0.708429480551305	2	+	Control	2
530583	2480078	0.6347001861273045	1	+	Control	2
531574	2481069	3.981663384530943	5	+	Control	2
533301	2482796	0.4391710004413752	8	+	Control	2
534224	2483719	1.1447741850248365	15	+	Control	2
534971	2484466	2.9678974796117377	73	+	Control	2
535829	2485324	0.5929254380171678	0	+	Control	2
536537	2486032	0.535500799084983	0	+	Control	2
538338	2487833	6.071475004294432	443	+	Control	2
539997	2489492	3.2802025438671905	248	+	Control	2
541755	2491250	0.19631761724278154	0	+	Control	2
542912	2492407	1.2574237270329987	2	+	Control	2
544780	2494275	0.5119529170086365	0	+	Control	2
545798	2495293	1.5423158479244252	75	+	Control	2
547291	2496786	8.09453769773122	342	+	Control	2
548278	2497773	0.40141683309630044	0	+	Control	2
549459	2498954	0.3540546024056979	0	+	Control	2
550422	2499917	1.964827086262664	298	+	Control	2
551217	2500712	0.21614436655971123	0	+	Control	2
552280	2501775	7.994632490326908	1121	+	Control	2
552867	2502362	0.20275496815540267	0	+	Control	2
553422	2502917	0.21482592887666924	0	+	Control	2
555851	2505346	8.192326746539399	291	+	Control	2
557729	2507224	0.35154125118983415	0	+	Control	2
558418	2507913	0.4438593070304816	0	+	Control	2
559351	2508846	1.2926890898549463	46	+	Control	2
559906	2509401	1.55744826393323	53	+	Control	2
560678	2510173	6.076129999322925	173	+	Control	2
561788	2511283	0.45346302272360905	0	+	Control	2
566754	2516249	6.7063779754044655	401	+	Control	2
569809	2519304	0.7597621516713177	0	+	Control	2
570760	2520255	1.6391937758121111	20	+	Control	2
571436	2520931	1.2052641443028813	16	+	Control	2
572313	2521808	6.906744537670113	67	+	Control	2
575065	2524560	8.159368814825783	195	+	Control	2
577890	2527385	0.5658400762386113	0	+	Control	2
579091	2528586	0.5192040707933782	123	+	Control	2
580548	2530043	8.106856166228813	1403	+	Control	2
581321	2530816	0.29097144399398917	0	+	Control	2
583302	2532797	4.788391482581171	156	+	Control	2
585359	2534854	0.8535004346776089	142	+	Control	2
587685	2537180	4.030195102872917	878	+	Control	2
588676	2538171	6.560661630531345	1387	+	Control	2
589877	2539372	0.41866412422266985	0	+	Control	2
591737	2541232	6.98185859715685	1727	+	Control	2
592307	2541802	4.1645605791267855	1056	+	Control	2
593534	2543029	0.27327837398034305	0	+	Control	2
594873	2544368	0.4048157096394846	0	+	Control	2
595738	2545233	8.120487154408906	33	+	Control	2
596355	2545850	0.4740021254853004	3	+	Control	2
597081	2546576	0.4917489920916507	3	+	Control	2
598315	2547810	0.4819945255592649	0	+	Control	2
598942	2548437	2.0916771139729216	4	+	Control	2
600395	2549890	4.84460388786979	9	+	Control	2
601686	2551181	2.7025607012598343	6	+	Control	2
603003	2552498	5.943516762895099	9	+	Control	2
603598	2553093	1.0239896541991105	2	+	Control	2
604733	2554228	0.4897294929538782	1	+	Control	2
605315	2554810	3.673193868628332	5	+	Control	2
607104	2556599	0.685355425979464	1	+	Control	2
607767	2557262	1.6002760945092	2	+	Control	2
608625	2558120	0.5437413110055733	1	+	Control	2
609202	2558697	3.3047641185495324	4	+	Control	2
610330	2559825	2.9906933375992755	5	+	Control	2
611279	2560774	2.2615323361478645	4	+	Control	2
612220	2561715	3.641852225549753	7	+	Control	2
613525	2563020	0.7528074479238847	2	+	Control	2
614446	2563941	5.705899184985913	10	+	Control	2
617409	2566904	8.248847602119	31	+	Control	2
618488	2567983	1.0734572157008708	5	+	Control	2
619644	2569139	0.13695808657981048	0	+	Control	2
621622	2571117	8.501938993090922	2038	+	Control	2
623161	2572656	0.31530938846608375	0	+	Control	2
624454	2573949	2.3576705176900723	801	+	Control	2
625662	2575157	7.750699936364576	2468	+	Control	2
627085	2576580	1.6059722718313127	557	+	Control	2
629625	2579120	3.1147640182476413	135	+	Control	2
632516	2582011	1.2386306667405684	2	+	Control	2
633916	2583411	0.12401390797566925	0	+	Control	2
635292	2584787	9.360527695162126	608	+	Control	2
637751	2587246	0.13216626413140056	0	+	Control	2
639492	2588987	9.467471678590222	3092	+	Control	2
641149	2590644	0.21875090921314463	0	+	Control	2
642323	2591818	2.0782179988532836	474	+	Control	2
643695	2593190	7.802108247768713	1613	+	Control	2
645253	2594748	0.4393049677960168	0	+	Control	2
646658	2596153	2.4879154077743553	311	+	Control	2
647607	2597102	6.35786553464326	696	+	Control	2
649189	2598684	0.42992271328102233	6	+	Control	2
650163	2599658	0.7712759175334578	0	+	Control	2
653524	2603019	7.927221636399988	114	+	Control	2
656770	2606265	2.0173939626923065	4	+	Control	2
657540	2607035	4.894117738629253	11	+	Control	2
659149	2608644	2.9246186999347494	7	+	Control	2
659949	2609444	4.772204846836863	11	+	Control	2
661712	2611207	0.5647650734919629	0	+	Control	2
662695	2612190	1.4677214942136685	100	+	Control	2
664314	2613809	6.100160792592901	445	+	Control	2
664912	2614407	0.6675950498800487	74	+	Control	2
665659	2615154	0.27671926491445126	6	+	Control	2
666207	2615702	5.139900815591415	375	+	Control	2
667744	2617239	0.6142206995810285	37	+	Control	2
668884	2618379	0.27233922141575057	0	+	Control	2
669693	2619188	0.873388492659836	10	+	Control	2
671134	2620629	0.14438162082460035	0	+	Control	2
672303	2621798	8.205456227860186	1496	+	Control	2
673203	2622698	0.16730479802116294	0	+	Control	2
675026	2624521	6.431013942985817	97	+	Control	2
676668	2626163	0.33741580198396814	0	+	Control	2
677574	2627069	0.2664484090208775	0	+	Control	2
678315	2627810	0.2769953183353749	2	+	Control	2
679979	2629474	8.541771140593486	32	+	Control	2
680771	2630266	0.2330567808012542	0	+	Control	2
682738	2632233	5.140630004805703	8	+	Control	2
684460	2633955	5.166037858787959	9	+	Control	2
685245	2634740	0.6103238554733684	9	+	Control	2
686039	2635534	0.6317319814221177	0	+	Control	2
687621	2637116	0.657267965881818	45	+	Control	2
688566	2638061	8.086128933741904	391	+	Control	2
689304	2638799	0.3181439410480886	0	+	Control	2
690134	2639629	0.347188919290097	0	+	Control	2
690830	2640325	0.28576978184082047	0	+	Control	2
692663	2642158	7.792443327700536	759	+	Control	2
693315	2642810	2.465629113337411	255	+	Control	2
693892	2643387	0.22856883695537336	0	+	Control	2
694589	2644084	0.2271468384698849	0	+	Control	2
696377	2645872	1.5208471424005607	4	+	Control	2
698297	2647792	0.6675642045795447	0	+	Control	2
699481	2648976	0.4243628482960592	0	+	Control	2
701229	2650724	6.018506336286695	396	+	Control	2
704464	2653959	4.474140206389684	8	+	Control	2
705836	2655331	0.46658356248419547	1	+	Control	2
706827	2656322	3.3974009339043154	8	+	Control	2
708908	2658403	6.447994200029876	15	+	Control	2
710773	2660268	3.915229526289906	9	+	Control	2
711421	2660916	0.8615617201050187	2	+	Control	2
712743	2662238	1.5433860818609249	4	+	Control	2
713510	2663005	0.7478635442849983	2	+	Control	2
714318	2663813	3.452279847116502	16	+	Control	2
716433	2665928	7.864568938697453	35	+	Control	2
718564	2668059	0.6895773405901845	4	+	Control	2
719247	2668742	1.3439920158169436	5	+	Control	2
721033	2670528	4.322906130441078	19	+	Control	2
723352	2672847	4.087700624333934	20	+	Control	2
724096	2673591	3.8662336770901025	16	+	Control	2
724903	2674398	1.10549425197773	6	+	Control	2
728088	2677583	7.163594861714145	187	+	Control	2
729964	2679459	0.4804523525428399	0	+	Control	2
731532	2681027	0.7173421425211874	1	+	Control	2
732927	2682422	0.23849791792006042	1	+	Control	2
734116	2683611	7.729831128409755	1860	+	Control	2
735471	2684966	2.8344361850371116	719	+	Control	2
736701	2686196	0.3191425519002013	0	+	Control	2
738119	2687614	8.053663354107389	309	+	Control	2
739143	2688638	0.400893026842598	30	+	Control	2
740198	2689693	0.9059357651593599	51	+	Control	2
741169	2690664	8.036818421737042	179	+	Control	2
742629	2692124	0.32534647012971896	0	+	Control	2
743955	2693450	1.597589801795008	36	+	Control	2
745467	2694962	1.2856345191874414	30	+	Control	2
746079	2695574	10.029218531355996	196	+	Control	2
748191	2697686	0.4538497875208679	0	+	Control	2
749583	2699078	4.497376702369726	240	+	Control	2
750698	2700193	6.59391906768865	343	+	Control	2
751606	2701101	0.3783089054615701	0	+	Control	2
753267	2702762	0.5356024505306034	0	+	Control	2
753882	2703377	0.8166265953102714	2	+	Control	2
755199	2704694	3.846213694367655	6	+	Control	2
757026	2706521	0.21841084698982996	0	+	Control	2
759750	2709245	8.450960631327902	38511	+	Control	2
760562	2710057	0.29204601566533006	1957	+	Control	2
762604	2712099	0.27925512001097624	0	+	Control	2
