	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
192782	1167562	0.1617723602055163	2	+	Tigecycline	4
194021	1168801	7.823880573989515	2711	+	Tigecycline	4
196352	1171132	2.361692500602851	923	+	Tigecycline	4
198078	1172858	0.22532880551557583	67	+	Tigecycline	4
199716	1174496	7.9635014349238595	4764	+	Tigecycline	4
200842	1175622	0.2869623518732389	10	+	Tigecycline	4
201771	1176551	1.12710541643899	947	+	Tigecycline	4
202596	1177376	7.933165497276773	3146	+	Tigecycline	4
203741	1178521	0.30373053052419013	1	+	Tigecycline	4
205808	1180588	8.096261215674913	1358	+	Tigecycline	4
208435	1183215	0.41304028628722017	0	+	Tigecycline	4
208966	1183746	0.41184087144710674	0	+	Tigecycline	4
209917	1184697	7.83240126603858	51	+	Tigecycline	4
211082	1185862	0.4539009846920638	5	+	Tigecycline	4
212222	1187002	0.9474071172571098	8	+	Tigecycline	4
215199	1189979	3.990774433986703	338	+	Tigecycline	4
217628	1192408	0.9100015320858807	589	+	Tigecycline	4
220362	1195142	8.333643823339695	83934	+	Tigecycline	4
222952	1197732	0.5052612327409439	1	+	Tigecycline	4
223727	1198507	3.0706886636612127	1672	+	Tigecycline	4
225478	1200258	6.992437121926865	3563	+	Tigecycline	4
228340	1203120	1.737663077290873	149	+	Tigecycline	4
229092	1203872	0.8580895128570276	97	+	Tigecycline	4
229965	1204745	0.5878842422632863	22	+	Tigecycline	4
231746	1206526	3.6445105826017503	431	+	Tigecycline	4
232447	1207227	0.8518027785553438	313	+	Tigecycline	4
233787	1208567	1.0576666806423203	357	+	Tigecycline	4
234355	1209135	7.852242684953471	1757	+	Tigecycline	4
235472	1210252	0.4987010864197097	3	+	Tigecycline	4
236151	1210931	0.40831262301986676	13	+	Tigecycline	4
236946	1211726	2.410842349257989	790	+	Tigecycline	4
238544	1213324	6.770503980474348	2035	+	Tigecycline	4
241491	1216271	7.321534932345157	413	+	Tigecycline	4
242617	1217397	0.4116773543344585	58	+	Tigecycline	4
245142	1219922	7.950283812647792	611	+	Tigecycline	4
245832	1220612	2.543208256461133	212	+	Tigecycline	4
247706	1222486	0.3077628314211292	1	+	Tigecycline	4
248685	1223465	1.151531587570308	0	+	Tigecycline	4
249189	1223969	1.358281608989371	6	+	Tigecycline	4
249766	1224546	3.324522819709377	11	+	Tigecycline	4
250783	1225563	4.3448733715405385	14	+	Tigecycline	4
252045	1226825	2.629066119618624	10	+	Tigecycline	4
252635	1227415	1.210642074700618	0	+	Tigecycline	4
253858	1228638	0.3879206643522413	0	+	Tigecycline	4
254397	1229177	0.3257830816046881	0	+	Tigecycline	4
255360	1230140	3.4243304997530233	191	+	Tigecycline	4
256374	1231154	6.672085895345424	376	+	Tigecycline	4
257708	1232488	0.3061821052012531	0	+	Tigecycline	4
259288	1234068	8.191708590685206	1297	+	Tigecycline	4
260340	1235120	0.24137829888662707	1	+	Tigecycline	4
260855	1235635	0.2468125734790542	1	+	Tigecycline	4
262010	1236790	2.2043261409614057	22	+	Tigecycline	4
263155	1237935	1.9073031138274232	41	+	Tigecycline	4
264657	1239437	6.607792744105835	129	+	Tigecycline	4
265299	1240079	2.121363477415737	53	+	Tigecycline	4
267357	1242137	2.316166988681954	49	+	Tigecycline	4
268580	1243360	2.909881860124698	59	+	Tigecycline	4
270407	1245187	0.5607897359190789	70	+	Tigecycline	4
271749	1246529	6.420385827404284	597	+	Tigecycline	4
273261	1248041	0.30378371296389006	4	+	Tigecycline	4
274288	1249068	7.011974880348534	734	+	Tigecycline	4
276121	1250901	0.9545106184348505	152	+	Tigecycline	4
277197	1251977	8.881114530872857	701	+	Tigecycline	4
279960	1254740	3.0814161617424145	41	+	Tigecycline	4
280565	1255345	2.6205494373461544	37	+	Tigecycline	4
281908	1256688	0.1347395241768657	3	+	Tigecycline	4
283340	1258120	8.285609429872594	22501	+	Tigecycline	4
284134	1258914	0.1340811734218229	1	+	Tigecycline	4
284945	1259725	0.1336252295492535	1	+	Tigecycline	4
286267	1261047	1.5892748967048878	14	+	Tigecycline	4
287115	1261895	3.181496464606067	21	+	Tigecycline	4
288181	1262961	1.3548772328372607	0	+	Tigecycline	4
289371	1264151	0.22178355220435333	4	+	Tigecycline	4
290260	1265040	0.2197091053865037	4	+	Tigecycline	4
290902	1265682	4.997138172728203	1184	+	Tigecycline	4
291659	1266439	6.159882509405732	1512	+	Tigecycline	4
293485	1268265	3.0565504933029315	640	+	Tigecycline	4
295259	1270039	0.28691962825330997	0	+	Tigecycline	4
296186	1270966	0.5620879409056898	0	+	Tigecycline	4
297250	1272030	0.6367096449741911	1	+	Tigecycline	4
297984	1272764	0.7271939009067493	4	+	Tigecycline	4
300573	1275353	8.912378877287797	4125	+	Tigecycline	4
303151	1277931	4.282956112575742	65	+	Tigecycline	4
304518	1279298	1.6666425280645008	42	+	Tigecycline	4
305309	1280089	2.5545265522389555	62	+	Tigecycline	4
306427	1281207	0.3095163322213721	6	+	Tigecycline	4
307394	1282174	0.2870339817865738	64	+	Tigecycline	4
307979	1282759	8.219068847721594	814	+	Tigecycline	4
308988	1283768	0.3047644279260897	6	+	Tigecycline	4
309990	1284770	0.3645206407250971	2	+	Tigecycline	4
310642	1285422	0.4927827378977183	8	+	Tigecycline	4
311256	1286036	0.24427167159003002	2	+	Tigecycline	4
312083	1286863	0.9948310962269931	513	+	Tigecycline	4
313175	1287955	7.6306929419933915	3152	+	Tigecycline	4
314256	1289036	2.8387507612809553	1251	+	Tigecycline	4
315871	1290651	1.01086573319384	210	+	Tigecycline	4
316821	1291601	2.6136487641403643	120	+	Tigecycline	4
317595	1292375	3.2551179011047506	138	+	Tigecycline	4
320809	1295589	8.138187382931461	535	+	Tigecycline	4
321917	1296697	0.39223977052982345	0	+	Tigecycline	4
322683	1297463	0.33154270439662553	44	+	Tigecycline	4
323651	1298431	0.8084329898969985	1	+	Tigecycline	4
324163	1298943	1.1820107869954686	39	+	Tigecycline	4
324701	1299481	1.2714854765863353	41	+	Tigecycline	4
325607	1300387	8.037362347952422	170	+	Tigecycline	4
326839	1301619	0.9888067655707047	40	+	Tigecycline	4
327442	1302222	1.9108723529893459	60	+	Tigecycline	4
328584	1303364	0.4337181106639175	85	+	Tigecycline	4
329255	1304035	0.3134027415463822	8	+	Tigecycline	4
330096	1304876	5.583154803320244	603	+	Tigecycline	4
331512	1306292	0.1845770743786035	2	+	Tigecycline	4
332503	1307283	0.1820958676738503	7	+	Tigecycline	4
333271	1308051	8.161234180357935	9056	+	Tigecycline	4
334367	1309147	0.1886480308831688	5	+	Tigecycline	4
335774	1310554	0.9550851862518394	984	+	Tigecycline	4
336436	1311216	0.41835771890865076	160	+	Tigecycline	4
337752	1312532	6.592767159032131	1435	+	Tigecycline	4
340452	1315232	8.230340844011408	622	+	Tigecycline	4
341703	1316483	0.2677223566237688	2	+	Tigecycline	4
343033	1317813	1.247544856110576	1	+	Tigecycline	4
344765	1319545	2.0482285068007586	75	+	Tigecycline	4
345739	1320519	4.57666520945481	148	+	Tigecycline	4
347691	1322471	0.5499729082836081	4	+	Tigecycline	4
348879	1323659	2.9882961020530976	737	+	Tigecycline	4
350706	1325486	5.243629719304766	1284	+	Tigecycline	4
352251	1327031	2.6132988823931984	640	+	Tigecycline	4
354384	1329164	0.3927852797138136	80	+	Tigecycline	4
354975	1329755	8.221897484910155	644	+	Tigecycline	4
358003	1332783	7.99830818789282	484	+	Tigecycline	4
359081	1333861	0.33161967670345965	0	+	Tigecycline	4
360029	1334809	0.26316233506128656	1	+	Tigecycline	4
360804	1335584	1.461238398235323	0	+	Tigecycline	4
362440	1337220	0.35829658094591293	0	+	Tigecycline	4
363841	1338621	5.137679823899557	1327	+	Tigecycline	4
364691	1339471	4.811743317648721	1540	+	Tigecycline	4
366388	1341168	5.617149091357115	1556	+	Tigecycline	4
368140	1342920	0.3266570642653957	100	+	Tigecycline	4
369021	1343801	0.6264617552347591	0	+	Tigecycline	4
369979	1344759	1.397571012322238	41	+	Tigecycline	4
370550	1345330	7.326704106109168	161	+	Tigecycline	4
371825	1346605	0.5896480299967256	1	+	Tigecycline	4
373102	1347882	0.7532892818141114	1	+	Tigecycline	4
373717	1348497	0.7525496536033514	136	+	Tigecycline	4
375019	1349799	0.6782754235016369	125	+	Tigecycline	4
375717	1350497	8.09840079481545	1094	+	Tigecycline	4
378893	1353673	0.33026239599677487	0	+	Tigecycline	4
379543	1354323	1.6638996335569458	51	+	Tigecycline	4
380570	1355350	3.565203541330934	205	+	Tigecycline	4
381321	1356101	0.9558248590624224	68	+	Tigecycline	4
382367	1357147	1.0251623114871469	76	+	Tigecycline	4
383010	1357790	7.298253884973921	412	+	Tigecycline	4
383865	1358645	0.757323724926257	53	+	Tigecycline	4
384512	1359292	0.36958072384815316	99	+	Tigecycline	4
385657	1360437	0.2885854378191891	0	+	Tigecycline	4
386560	1361340	6.83673161329686	1254	+	Tigecycline	4
387336	1362116	0.18719752646484064	11	+	Tigecycline	4
388106	1362886	4.478263850864424	836	+	Tigecycline	4
388855	1363635	0.25987199167804315	0	+	Tigecycline	4
391655	1366435	2.887612835566276	109	+	Tigecycline	4
393992	1368772	5.7479215996836786	275	+	Tigecycline	4
395784	1370564	4.693722989805478	220	+	Tigecycline	4
397347	1372127	0.5096826182922246	0	+	Tigecycline	4
398450	1373230	1.185364336989525	15	+	Tigecycline	4
399878	1374658	0.1919198084867292	2	+	Tigecycline	4
400495	1375275	0.19278675172418752	1	+	Tigecycline	4
401547	1376327	8.225321143535737	996	+	Tigecycline	4
403288	1378068	0.30583042078368905	1	+	Tigecycline	4
405280	1380060	0.1400541124803989	12	+	Tigecycline	4
405813	1380593	8.230542795542686	5771	+	Tigecycline	4
406472	1381252	0.19696455799436188	0	+	Tigecycline	4
408798	1383578	8.43467542480915	2247	+	Tigecycline	4
410176	1384956	0.2723620265932716	0	+	Tigecycline	4
411251	1386031	0.22116754651573806	22	+	Tigecycline	4
413072	1387852	8.048161357831386	4088	+	Tigecycline	4
413722	1388502	1.0524856601457546	625	+	Tigecycline	4
415700	1390480	0.24903066573093507	0	+	Tigecycline	4
417752	1392532	0.8203181166101399	0	+	Tigecycline	4
418895	1393675	1.0197250821535893	114	+	Tigecycline	4
420286	1395066	7.5835479468695635	663	+	Tigecycline	4
421113	1395893	0.800503392217347	0	+	Tigecycline	4
422525	1397305	0.22432051879568699	34	+	Tigecycline	4
423937	1398717	8.295543260376679	2524	+	Tigecycline	4
424730	1399510	0.2533858607991744	5	+	Tigecycline	4
425302	1400082	0.2346260739321846	3	+	Tigecycline	4
427181	1401961	1.3131427686735064	39	+	Tigecycline	4
427965	1402745	1.1564617164904505	29	+	Tigecycline	4
430732	1405512	6.804839195056963	581	+	Tigecycline	4
431648	1406428	1.2496366458168007	153	+	Tigecycline	4
432328	1407108	2.737695876435253	310	+	Tigecycline	4
433803	1408583	1.0388568643888505	0	+	Tigecycline	4
434692	1409472	0.17314964699085617	48	+	Tigecycline	4
435373	1410153	0.24127473894215568	401	+	Tigecycline	4
436332	1411112	8.301855084974429	7016	+	Tigecycline	4
439335	1414115	7.775098051887653	1305	+	Tigecycline	4
441168	1415948	1.974956108568784	347	+	Tigecycline	4
442649	1417429	0.35765072451989083	0	+	Tigecycline	4
445480	1420260	8.359355595684901	7914	+	Tigecycline	4
448614	1423394	4.0473644258289925	4	+	Tigecycline	4
449418	1424198	0.7458904779657104	2	+	Tigecycline	4
452428	1427208	2.2298854166059066	79	+	Tigecycline	4
453399	1428179	0.8293684766165477	84	+	Tigecycline	4
454942	1429722	6.257732929468719	466	+	Tigecycline	4
455744	1430524	1.6977618365936331	153	+	Tigecycline	4
456396	1431176	4.286017786368654	330	+	Tigecycline	4
460476	1435256	0.6578554216172059	0	+	Tigecycline	4
461250	1436030	0.9303053602629842	33	+	Tigecycline	4
461839	1436619	0.8556156574705788	31	+	Tigecycline	4
462984	1437764	8.08331736654844	221	+	Tigecycline	4
466362	1441142	5.28318523399856	14	+	Tigecycline	4
467127	1441907	0.4961951147213641	2	+	Tigecycline	4
467911	1442691	0.8681766913657671	13	+	Tigecycline	4
469059	1443839	0.6694731959536282	0	+	Tigecycline	4
470629	1445409	0.1773580369851066	1	+	Tigecycline	4
472078	1446858	9.516491901856135	5254	+	Tigecycline	4
473153	1447933	0.17773849316960447	0	+	Tigecycline	4
475712	1450492	0.31344632884928053	0	+	Tigecycline	4
476774	1451554	8.305612546351087	314	+	Tigecycline	4
477815	1452595	0.33354931250223413	0	+	Tigecycline	4
478350	1453130	0.3107923359590932	0	+	Tigecycline	4
479004	1453784	0.3131454332087784	0	+	Tigecycline	4
480419	1455199	7.887972119467099	379	+	Tigecycline	4
482177	1456957	0.4967267882738369	90	+	Tigecycline	4
483223	1458003	0.2492059012797386	4	+	Tigecycline	4
484228	1459008	5.716844333151197	910	+	Tigecycline	4
484956	1459736	6.79255313196945	1072	+	Tigecycline	4
487596	1462376	6.578504176319244	8	+	Tigecycline	4
488400	1463180	0.4936688440979413	1	+	Tigecycline	4
489716	1464496	1.1527027011394904	3	+	Tigecycline	4
491203	1465983	1.8744621714311114	6	+	Tigecycline	4
492061	1466841	3.1407616086793557	13	+	Tigecycline	4
492739	1467519	3.694454097377585	15	+	Tigecycline	4
493751	1468531	6.534376295647074	26	+	Tigecycline	4
495420	1470200	3.0452949895691424	12	+	Tigecycline	4
496963	1471743	2.468488698365193	10	+	Tigecycline	4
498132	1472912	0.31736083218120964	34	+	Tigecycline	4
499019	1473799	0.1422687333637498	0	+	Tigecycline	4
499716	1474496	8.297299745545189	624	+	Tigecycline	4
502466	1477246	2.3503699426964904	3	+	Tigecycline	4
503578	1478358	1.002270923193752	4	+	Tigecycline	4
504547	1479327	1.3346311568289404	5	+	Tigecycline	4
505435	1480215	5.725899453693719	17	+	Tigecycline	4
506208	1480988	1.6251510612621312	6	+	Tigecycline	4
507411	1482191	1.7311844264541705	7	+	Tigecycline	4
508311	1483091	1.4857351930421057	5	+	Tigecycline	4
508835	1483615	1.0835321727627516	4	+	Tigecycline	4
509917	1484697	2.016363585656314	14	+	Tigecycline	4
511007	1485787	0.3106851900756837	0	+	Tigecycline	4
511920	1486700	0.58185783193672	29	+	Tigecycline	4
512898	1487678	7.863299665521513	267	+	Tigecycline	4
516026	1490806	0.9393256628459092	3	+	Tigecycline	4
517005	1491785	1.7678240563686178	5	+	Tigecycline	4
517979	1492759	5.380191393978425	12	+	Tigecycline	4
518638	1493418	3.8570158333146773	9	+	Tigecycline	4
519629	1494409	1.8243103351610337	5	+	Tigecycline	4
520632	1495412	1.1970940171532647	3	+	Tigecycline	4
521744	1496524	3.092111142404916	5	+	Tigecycline	4
523670	1498450	3.1412521407112672	7	+	Tigecycline	4
524463	1499243	6.800011017475467	14	+	Tigecycline	4
526185	1500965	1.1858771473299323	3	+	Tigecycline	4
526889	1501669	1.8029391799912067	4	+	Tigecycline	4
528706	1503486	3.0966754835429584	5	+	Tigecycline	4
530185	1504965	3.186857028029922	5	+	Tigecycline	4
531076	1505856	5.555023916377215	8	+	Tigecycline	4
532050	1506830	1.1554697488655161	3	+	Tigecycline	4
533512	1508292	0.5843846013134306	0	+	Tigecycline	4
534572	1509352	7.412568913122734	15	+	Tigecycline	4
535090	1509870	0.9085490121676034	3	+	Tigecycline	4
535925	1510705	1.9145659899837875	5	+	Tigecycline	4
537195	1511975	4.170265545275466	6	+	Tigecycline	4
537851	1512631	1.7578504912013941	3	+	Tigecycline	4
538623	1513403	1.2127579844229746	2	+	Tigecycline	4
539339	1514119	0.5762451586788772	0	+	Tigecycline	4
540145	1514925	1.7645875384218475	2	+	Tigecycline	4
540701	1515481	1.3934637920702806	3	+	Tigecycline	4
541583	1516363	1.1486595845734	3	+	Tigecycline	4
542190	1516970	0.5854959552580817	4	+	Tigecycline	4
543132	1517912	2.8261883081509045	13	+	Tigecycline	4
544404	1519184	4.685085314098937	21	+	Tigecycline	4
546562	1521342	2.7035323534409073	12	+	Tigecycline	4
549274	1524054	7.179155297214773	11	+	Tigecycline	4
550986	1525766	4.457452225204182	7	+	Tigecycline	4
552661	1527441	0.6847431167180941	1	+	Tigecycline	4
553202	1527982	0.7377416366257892	2	+	Tigecycline	4
554287	1529067	0.7122986166641135	2	+	Tigecycline	4
555517	1530297	1.587153505261368	12	+	Tigecycline	4
556917	1531697	0.931340076012457	45	+	Tigecycline	4
557819	1532599	0.31501457357279666	21	+	Tigecycline	4
559095	1533875	8.270675337995648	370	+	Tigecycline	4
561027	1535807	0.744373954931021	112	+	Tigecycline	4
561753	1536533	2.3221330723604376	435	+	Tigecycline	4
562885	1537665	0.8820341744389232	211	+	Tigecycline	4
563798	1538578	7.462986353918281	1238	+	Tigecycline	4
566771	1541551	4.38565106601715	4	+	Tigecycline	4
567927	1542707	3.1629812075935	3	+	Tigecycline	4
569456	1544236	1.3083806377899954	3	+	Tigecycline	4
571092	1545872	6.415169556801861	12	+	Tigecycline	4
572331	1547111	0.9702469588993555	3	+	Tigecycline	4
573328	1548108	1.4161182089755884	4	+	Tigecycline	4
574016	1548796	7.524643001127792	12	+	Tigecycline	4
574864	1549644	2.7875212257095985	5	+	Tigecycline	4
576570	1551350	1.165941183258604	6	+	Tigecycline	4
577649	1552429	5.928915904909965	27	+	Tigecycline	4
579297	1554077	3.0398869484003828	15	+	Tigecycline	4
580556	1555336	3.121142699079304	9	+	Tigecycline	4
581293	1556073	0.7252009657050708	3	+	Tigecycline	4
582805	1557585	3.586615162003456	7	+	Tigecycline	4
584438	1559218	0.343461058028999	0	+	Tigecycline	4
585782	1560562	5.717717088323361	65	+	Tigecycline	4
587336	1562116	0.32715005192342855	0	+	Tigecycline	4
588758	1563538	1.8274721773565217	2	+	Tigecycline	4
589577	1564357	0.5178488293462566	0	+	Tigecycline	4
591257	1566037	0.170961902025368	0	+	Tigecycline	4
592296	1567076	8.199477568837489	543	+	Tigecycline	4
593211	1567991	0.196188327483372	0	+	Tigecycline	4
594867	1569647	4.2449856516959485	17	+	Tigecycline	4
596392	1571172	0.15890557092471558	0	+	Tigecycline	4
597239	1572019	0.15770200081830968	0	+	Tigecycline	4
598051	1572831	8.312796467066873	1350	+	Tigecycline	4
598863	1573643	0.15350398022845285	0	+	Tigecycline	4
601186	1575966	1.6575720766017528	5	+	Tigecycline	4
602483	1577263	1.5185060007458473	3	+	Tigecycline	4
603163	1577943	2.6722133018065986	5	+	Tigecycline	4
604102	1578882	3.8283579618996035	6	+	Tigecycline	4
605084	1579864	3.0294076807546846	5	+	Tigecycline	4
606491	1581271	2.2523544462333063	6	+	Tigecycline	4
607605	1582385	1.4456347333731416	4	+	Tigecycline	4
608899	1583679	1.837773025195892	17	+	Tigecycline	4
610012	1584792	0.34786046763787337	0	+	Tigecycline	4
610940	1585720	5.521311046166726	64	+	Tigecycline	4
