	Position	Z_Score	Termseq_Depth	Strand	Condition	Replicate
111691	111692	7.754728216411076	11.0	+	Tigecycline	4
113614	113615	0.8333580145111416	2.0	+	Tigecycline	4
114933	114934	3.869707419861644	4.0	+	Tigecycline	4
115594	115595	1.9064637238812614	3.0	+	Tigecycline	4
116582	116583	1.5750675966759882	3.0	+	Tigecycline	4
117389	117390	0.30343993188488594	0.0	+	Tigecycline	4
118330	118331	0.3304277190433967	0.0	+	Tigecycline	4
119155	119156	2.31025511044138	94.0	+	Tigecycline	4
119913	119914	4.4568657526920905	171.0	+	Tigecycline	4
120847	120848	6.6592945830853445	250.0	+	Tigecycline	4
124304	124305	1.3589520607127068	5.0	+	Tigecycline	4
125063	125064	0.6479480587011347	0.0	+	Tigecycline	4
126474	126475	0.2634587810297265	0.0	+	Tigecycline	4
127697	127698	7.829369345432512	488.0	+	Tigecycline	4
128755	128756	2.492656083958192	166.0	+	Tigecycline	4
130483	130484	0.5008142744775559	0.0	+	Tigecycline	4
131327	131328	0.8045322254365262	19.0	+	Tigecycline	4
132083	132084	0.6326311754950494	33.0	+	Tigecycline	4
132695	132696	1.5845199973504116	63.0	+	Tigecycline	4
133847	133848	8.657988006119627	286.0	+	Tigecycline	4
136434	136435	2.172134302399151	4.0	+	Tigecycline	4
137368	137369	0.6186031585790541	0.0	+	Tigecycline	4
138286	138287	0.7679705332273519	4.0	+	Tigecycline	4
140077	140078	0.3266497417676765	0.0	+	Tigecycline	4
140865	140866	6.604114863152864	176.0	+	Tigecycline	4
141583	141584	0.3734294771315694	0.0	+	Tigecycline	4
142996	142997	4.5091570356062185	123.0	+	Tigecycline	4
146239	146240	0.8101703954790375	1.0	+	Tigecycline	4
146985	146986	3.442348176404382	529.0	+	Tigecycline	4
147717	147718	2.5897843785186865	421.0	+	Tigecycline	4
148779	148780	2.1213976840965025	347.0	+	Tigecycline	4
150309	150310	1.6696171275987677	43.0	+	Tigecycline	4
151437	151438	1.7257715078128346	182.0	+	Tigecycline	4
152457	152458	2.102446202715605	39.0	+	Tigecycline	4
153335	153336	2.6377519350850935	249.0	+	Tigecycline	4
154007	154008	1.7690870241221641	42.0	+	Tigecycline	4
155035	155036	4.430171450099588	347.0	+	Tigecycline	4
155879	155880	3.317681609260746	294.0	+	Tigecycline	4
156523	156524	1.7929040417387814	30.0	+	Tigecycline	4
158309	158310	2.6566454026522814	231.0	+	Tigecycline	4
159118	159119	2.362629765770769	233.0	+	Tigecycline	4
159664	159665	1.6646885341843405	20.0	+	Tigecycline	4
160836	160837	1.989836347463294	328.0	+	Tigecycline	4
163070	163071	6.983343244173995	892.0	+	Tigecycline	4
165902	165903	8.162565745336952	2201.0	+	Tigecycline	4
167394	167395	0.6381944454555024	259.0	+	Tigecycline	4
168579	168580	8.132384373545408	1267.0	+	Tigecycline	4
170435	170436	0.2522072426919715	0.0	+	Tigecycline	4
172815	172816	8.521278175188206	1281.0	+	Tigecycline	4
173456	173457	0.31777161735299947	0.0	+	Tigecycline	4
174210	174211	0.24521900271566754	0.0	+	Tigecycline	4
174988	174989	0.2330546115758625	13.0	+	Tigecycline	4
176001	176002	8.355530802740125	4373.0	+	Tigecycline	4
177716	177717	0.20510718560070546	23.0	+	Tigecycline	4
179022	179023	1.9794297208627825	91.0	+	Tigecycline	4
180022	180023	2.7069657365442636	107.0	+	Tigecycline	4
181339	181340	4.136481964518615	133.0	+	Tigecycline	4
182493	182494	0.49298836731118106	112.0	+	Tigecycline	4
183266	183267	0.2651295785838392	17.0	+	Tigecycline	4
183918	183919	8.135936545584105	986.0	+	Tigecycline	4
187146	187147	3.156981661950986	3.0	+	Tigecycline	4
189211	189212	1.0381688574612935	2.0	+	Tigecycline	4
189986	189987	4.20898657247279	6.0	+	Tigecycline	4
191528	191529	5.606268513725476	8.0	+	Tigecycline	4
192905	192906	1.5972505913422155	3.0	+	Tigecycline	4
193708	193709	0.8041354375353519	2.0	+	Tigecycline	4
196430	196431	4.375298821221968	187.0	+	Tigecycline	4
198239	198240	0.9589991493395287	19.0	+	Tigecycline	4
199234	199235	0.9848237700299868	175.0	+	Tigecycline	4
200743	200744	8.089637878385814	1007.0	+	Tigecycline	4
202628	202629	0.3517103341329294	2.0	+	Tigecycline	4
204536	204537	5.326456887562253	399.0	+	Tigecycline	4
205141	205142	4.071837696485255	311.0	+	Tigecycline	4
207165	207166	0.7109144833292241	31.0	+	Tigecycline	4
208597	208598	1.2498404490595991	6.0	+	Tigecycline	4
209823	209824	1.3333323052108965	3.0	+	Tigecycline	4
210425	210426	1.661224863059022	4.0	+	Tigecycline	4
212760	212761	0.6774567995181036	9.0	+	Tigecycline	4
213580	213581	3.465809535307267	81.0	+	Tigecycline	4
215775	215776	1.9400928719040709	110.0	+	Tigecycline	4
216372	216373	2.4494949099215884	178.0	+	Tigecycline	4
218347	218348	3.335725078231417	258.0	+	Tigecycline	4
219132	219133	3.0975155379022112	241.0	+	Tigecycline	4
219988	219989	3.1120543304389257	236.0	+	Tigecycline	4
221272	221273	1.3285074687619702	33.0	+	Tigecycline	4
223895	223896	3.2241528844829834	3112.0	+	Tigecycline	4
226223	226224	7.677398065446734	7138.0	+	Tigecycline	4
229147	229148	1.3071446038384467	4.0	+	Tigecycline	4
230336	230337	3.1874117964033	9.0	+	Tigecycline	4
231353	231354	0.9643975851820653	12.0	+	Tigecycline	4
233352	233353	2.026898641597478	53.0	+	Tigecycline	4
233901	233902	3.6182062734949336	92.0	+	Tigecycline	4
235373	235374	5.436946175433663	130.0	+	Tigecycline	4
236119	236120	1.865104288206107	86.0	+	Tigecycline	4
238317	238318	7.771355320598016	265.0	+	Tigecycline	4
241265	241266	2.440261491605287	2.0	+	Tigecycline	4
242333	242334	4.498657169155886	5.0	+	Tigecycline	4
243259	243260	1.5013120824590644	2.0	+	Tigecycline	4
244684	244685	4.575120387989552	6.0	+	Tigecycline	4
246504	246505	0.6410091626045745	0.0	+	Tigecycline	4
247968	247969	0.7137857712494899	20.0	+	Tigecycline	4
248601	248602	0.9984007570770587	26.0	+	Tigecycline	4
249137	249138	7.53293119961101	148.0	+	Tigecycline	4
250768	250769	1.0186788690573914	27.0	+	Tigecycline	4
252094	252095	6.543267605240741	49.0	+	Tigecycline	4
253520	253521	2.1013596469007685	16.0	+	Tigecycline	4
254544	254545	1.4264054757275002	13.0	+	Tigecycline	4
256325	256326	1.4172860326706374	17.0	+	Tigecycline	4
256948	256949	1.4331078000440414	17.0	+	Tigecycline	4
257646	257647	7.841282842669864	78.0	+	Tigecycline	4
258750	258751	0.3263929659605702	0.0	+	Tigecycline	4
260518	260519	1.0465576567108656	2.0	+	Tigecycline	4
261233	261234	1.9353761723814285	3.0	+	Tigecycline	4
264742	264743	7.884492245618682	220.0	+	Tigecycline	4
266348	266349	1.1227587714147473	46.0	+	Tigecycline	4
267272	267273	0.718347149540221	1.0	+	Tigecycline	4
268730	268731	5.2708714505064815	107.0	+	Tigecycline	4
269736	269737	0.9411675517484501	1.0	+	Tigecycline	4
270286	270287	1.1525863106942453	55.0	+	Tigecycline	4
271756	271757	3.9110447174566336	126.0	+	Tigecycline	4
273417	273418	2.0463366242834073	90.0	+	Tigecycline	4
276196	276197	8.234140399806886	1734.0	+	Tigecycline	4
277002	277003	0.42255279096982346	141.0	+	Tigecycline	4
277961	277962	0.23148295441345546	0.0	+	Tigecycline	4
279713	279714	3.61804284642942	66.0	+	Tigecycline	4
281103	281104	0.8240507747754078	15.0	+	Tigecycline	4
282722	282723	0.9069452673099444	4.0	+	Tigecycline	4
284711	284712	0.7981359038080057	0.0	+	Tigecycline	4
285950	285951	3.3945860158645926	21.0	+	Tigecycline	4
286783	286784	2.204791888031149	15.0	+	Tigecycline	4
287416	287417	5.572123400958754	32.0	+	Tigecycline	4
288467	288468	0.8894644594232686	7.0	+	Tigecycline	4
289747	289748	0.6877285227157832	4.0	+	Tigecycline	4
292720	292721	8.357550782328302	141.0	+	Tigecycline	4
294093	294094	0.3479668784804997	0.0	+	Tigecycline	4
295843	295844	1.4943488740566522	41.0	+	Tigecycline	4
296706	296707	8.178663699533582	194.0	+	Tigecycline	4
297633	297634	0.30589717053351934	0.0	+	Tigecycline	4
299592	299593	4.359709410173398	8.0	+	Tigecycline	4
302900	302901	8.159100220065259	11888.0	+	Tigecycline	4
304480	304481	0.13558175920791335	0.0	+	Tigecycline	4
306335	306336	6.786823451495632	89.0	+	Tigecycline	4
307551	307552	0.7500904260668124	0.0	+	Tigecycline	4
308355	308356	0.8533967700442678	18.0	+	Tigecycline	4
308879	308880	1.5538833712189313	13.0	+	Tigecycline	4
310115	310116	1.7568111545156875	13.0	+	Tigecycline	4
310890	310891	2.6052107899936994	16.0	+	Tigecycline	4
312172	312173	2.0033166798092457	14.0	+	Tigecycline	4
313541	313542	0.537469960225136	0.0	+	Tigecycline	4
314723	314724	3.6393810409324856	163.0	+	Tigecycline	4
315323	315324	2.8541816632322288	241.0	+	Tigecycline	4
316619	316620	0.7202292292998931	87.0	+	Tigecycline	4
317436	317437	7.5824504317651265	570.0	+	Tigecycline	4
320532	320533	2.0829931994469026	16.0	+	Tigecycline	4
322493	322494	0.3896710635940829	35.0	+	Tigecycline	4
323660	323661	8.203977846694707	466.0	+	Tigecycline	4
325649	325650	0.3179887742261174	0.0	+	Tigecycline	4
327007	327008	0.725565049502738	42.0	+	Tigecycline	4
327659	327660	4.121899650565841	329.0	+	Tigecycline	4
328297	328298	0.4180468333711536	1.0	+	Tigecycline	4
329640	329641	5.196114101928819	537.0	+	Tigecycline	4
330933	330934	5.77499171627977	555.0	+	Tigecycline	4
334513	334514	7.535444740206707	26.0	+	Tigecycline	4
335751	335752	0.6581046269947578	0.0	+	Tigecycline	4
337436	337437	0.9764388699417247	20.0	+	Tigecycline	4
338323	338324	0.6203683194239931	58.0	+	Tigecycline	4
339335	339336	0.299594423235647	37.0	+	Tigecycline	4
339982	339983	8.179086443040445	548.0	+	Tigecycline	4
340684	340685	0.25393842191990573	0.0	+	Tigecycline	4
343153	343154	2.5566438063895753	82.0	+	Tigecycline	4
343877	343878	0.2637565920004571	0.0	+	Tigecycline	4
344591	344592	0.2425402177617041	1.0	+	Tigecycline	4
345305	345306	7.906696192370647	238.0	+	Tigecycline	4
347120	347121	0.24316016275365732	0.0	+	Tigecycline	4
348178	348179	1.4585247702992448	6.0	+	Tigecycline	4
348865	348866	4.068042864012795	12.0	+	Tigecycline	4
349445	349446	3.702502230794859	10.0	+	Tigecycline	4
350804	350805	0.6864468634404032	0.0	+	Tigecycline	4
352295	352296	2.8424880174124882	39.0	+	Tigecycline	4
353324	353325	7.10853250477775	90.0	+	Tigecycline	4
354053	354054	0.4115195062552534	0.0	+	Tigecycline	4
355543	355544	0.31388625126515524	0.0	+	Tigecycline	4
358062	358063	8.172407193263275	526.0	+	Tigecycline	4
359537	359538	0.6652993005466646	54.0	+	Tigecycline	4
360088	360089	0.9358339565465145	71.0	+	Tigecycline	4
361939	361940	0.4801184960722302	9.0	+	Tigecycline	4
363121	363122	1.7965916399100295	7.0	+	Tigecycline	4
366453	366454	8.232472092417646	1998.0	+	Tigecycline	4
367995	367996	0.1625005714306475	0.0	+	Tigecycline	4
368992	368993	0.33877874662937985	0.0	+	Tigecycline	4
370437	370438	7.8806131456778425	114.0	+	Tigecycline	4
372143	372144	0.5182806617997852	0.0	+	Tigecycline	4
374672	374673	8.192517254153776	2246.0	+	Tigecycline	4
375429	375430	0.21540407068097803	0.0	+	Tigecycline	4
377860	377861	8.213117722344947	1090.0	+	Tigecycline	4
378986	378987	0.17768216809445894	0.0	+	Tigecycline	4
380902	380903	1.5773345208419876	4.0	+	Tigecycline	4
381894	381895	5.471711634274859	12.0	+	Tigecycline	4
383731	383732	1.854202516821856	8.0	+	Tigecycline	4
385063	385064	3.575167885660676	22.0	+	Tigecycline	4
387918	387919	0.39397071653677057	6.0	+	Tigecycline	4
388948	388949	2.037496654105442	698.0	+	Tigecycline	4
390006	390007	0.2642292380696707	159.0	+	Tigecycline	4
390562	390563	7.9256431637732	2488.0	+	Tigecycline	4
393176	393177	0.8282796990890634	0.0	+	Tigecycline	4
394187	394188	3.1065980453964204	26.0	+	Tigecycline	4
394748	394749	3.538020134518834	27.0	+	Tigecycline	4
396401	396402	1.13512204894655	0.0	+	Tigecycline	4
397934	397935	0.5379318468879797	0.0	+	Tigecycline	4
399090	399091	0.7827473340282443	34.0	+	Tigecycline	4
399666	399667	5.620766750028741	160.0	+	Tigecycline	4
400632	400633	2.1798079854054317	142.0	+	Tigecycline	4
401947	401948	0.4717984248237062	0.0	+	Tigecycline	4
404068	404069	0.1482907976382885	0.0	+	Tigecycline	4
404844	404845	8.154157560225979	68620.0	+	Tigecycline	4
408138	408139	0.3403953919863078	240.0	+	Tigecycline	4
409683	409684	4.937967921942414	2131.0	+	Tigecycline	4
410520	410521	6.517533615442177	2780.0	+	Tigecycline	4
411667	411668	0.2329034869404872	0.0	+	Tigecycline	4
413186	413187	0.5961088891354399	0.0	+	Tigecycline	4
414096	414097	0.87925607814169	0.0	+	Tigecycline	4
415387	415388	0.37903015159343684	0.0	+	Tigecycline	4
416074	416075	1.319644723159003	29.0	+	Tigecycline	4
416671	416672	8.066068029795996	145.0	+	Tigecycline	4
421810	421811	7.13482019008578	1563.0	+	Tigecycline	4
422961	422962	3.154819705819063	760.0	+	Tigecycline	4
424283	424284	0.6611729262196575	58.0	+	Tigecycline	4
424987	424988	0.22148791995320297	68.0	+	Tigecycline	4
426261	426262	0.18245495436498435	45.0	+	Tigecycline	4
426838	426839	8.220766208807323	7287.0	+	Tigecycline	4
429387	429388	0.34615116531715423	0.0	+	Tigecycline	4
430395	430396	8.218563300605274	377.0	+	Tigecycline	4
432223	432224	0.173626431084754	0.0	+	Tigecycline	4
432984	432985	3.893345000207945	11.0	+	Tigecycline	4
434290	434291	1.8572871988044417	5.0	+	Tigecycline	4
435562	435563	4.60213477508702	6.0	+	Tigecycline	4
436218	436219	0.9982878048396249	2.0	+	Tigecycline	4
437699	437700	3.7896704160060803	5.0	+	Tigecycline	4
438334	438335	4.595512908516638	5.0	+	Tigecycline	4
438934	438935	2.6087868913385273	3.0	+	Tigecycline	4
439502	439503	0.5294107074983674	1.0	+	Tigecycline	4
442719	442720	9.257063273666834	148.0	+	Tigecycline	4
443775	443776	0.16250088373203184	0.0	+	Tigecycline	4
444995	444996	0.1681748511714259	0.0	+	Tigecycline	4
446000	446001	0.16174189708925246	0.0	+	Tigecycline	4
446958	446959	0.1644156158342131	0.0	+	Tigecycline	4
447549	447550	8.317100990605395	211.0	+	Tigecycline	4
449550	449551	0.16478026309815078	0.0	+	Tigecycline	4
450181	450182	7.857582794043169	16.0	+	Tigecycline	4
451578	451579	0.7020555046454162	3.0	+	Tigecycline	4
452147	452148	0.5759807368895614	0.0	+	Tigecycline	4
453149	453150	0.5978568021176215	11.0	+	Tigecycline	4
454662	454663	8.801180813180867	154.0	+	Tigecycline	4
456365	456366	4.988792645024372	99.0	+	Tigecycline	4
458127	458128	5.1504430395755225	77.0	+	Tigecycline	4
459320	459321	0.4392591077225553	0.0	+	Tigecycline	4
460806	460807	3.2343333456700516	18.0	+	Tigecycline	4
461773	461774	2.2661044263289387	13.0	+	Tigecycline	4
463102	463103	4.497573004492746	32.0	+	Tigecycline	4
464436	464437	2.70455639215948	20.0	+	Tigecycline	4
465451	465452	5.04652104648683	38.0	+	Tigecycline	4
466630	466631	2.6885954218979116	21.0	+	Tigecycline	4
467753	467754	2.799592677260844	22.0	+	Tigecycline	4
468822	468823	2.771282127819067	29.0	+	Tigecycline	4
469895	469896	1.2942443730582427	22.0	+	Tigecycline	4
470914	470915	4.84981370984026	64.0	+	Tigecycline	4
471661	471662	1.768164853449958	54.0	+	Tigecycline	4
473094	473095	0.7735694476952281	30.0	+	Tigecycline	4
473986	473987	7.642039648252674	186.0	+	Tigecycline	4
476546	476547	7.8367240957666855	38.0	+	Tigecycline	4
478097	478098	2.181982764786314	12.0	+	Tigecycline	4
479715	479716	3.301180335018866	6.0	+	Tigecycline	4
480733	480734	0.9312568574606557	2.0	+	Tigecycline	4
482349	482350	1.137849397261237	7.0	+	Tigecycline	4
484215	484216	1.8064768297800204	25.0	+	Tigecycline	4
485201	485202	0.17077537158593598	1.0	+	Tigecycline	4
485736	485737	0.1587607129424567	3.0	+	Tigecycline	4
486972	486973	8.194978352533912	1490.0	+	Tigecycline	4
487972	487973	0.23375627642877916	0.0	+	Tigecycline	4
490278	490279	9.122371723208722	1090.0	+	Tigecycline	4
491889	491890	0.22855170422680013	1.0	+	Tigecycline	4
492999	493000	0.42112021221058155	0.0	+	Tigecycline	4
494034	494035	0.4518410796871612	30.0	+	Tigecycline	4
495155	495156	5.003680928980332	268.0	+	Tigecycline	4
496295	496296	0.5271384729715018	58.0	+	Tigecycline	4
497255	497256	2.9823351569511294	327.0	+	Tigecycline	4
497839	497840	2.245195308985059	242.0	+	Tigecycline	4
499026	499027	7.182318273228787	702.0	+	Tigecycline	4
501630	501631	0.8507375275802866	0.0	+	Tigecycline	4
502973	502974	0.5109628607804767	0.0	+	Tigecycline	4
504519	504520	0.7471621673411238	394.0	+	Tigecycline	4
505610	505611	8.780489394184844	3291.0	+	Tigecycline	4
507009	507010	0.5850149801689909	329.0	+	Tigecycline	4
508178	508179	0.27066471869356906	0.0	+	Tigecycline	4
509540	509541	0.396488769635482	0.0	+	Tigecycline	4
511135	511136	1.7119359870807893	5.0	+	Tigecycline	4
512582	512583	2.952767159855041	6.0	+	Tigecycline	4
513494	513495	6.510257422691954	13.0	+	Tigecycline	4
516558	516559	10.308318550121854	2727.0	+	Tigecycline	4
518450	518451	1.5207578312237	481.0	+	Tigecycline	4
519770	519771	0.12525744526711374	0.0	+	Tigecycline	4
521205	521206	8.138168265085518	2760880.0	+	Tigecycline	4
522552	522553	0.1253246208429545	8.0	+	Tigecycline	4
523759	523760	0.29618571219544226	5.0	+	Tigecycline	4
524290	524291	5.500693639340919	1132.0	+	Tigecycline	4
524867	524868	6.314405037067171	1292.0	+	Tigecycline	4
527538	527539	6.842196214094613	109.0	+	Tigecycline	4
531042	531043	0.5827178180313699	0.0	+	Tigecycline	4
532690	532691	0.33844582815304963	0.0	+	Tigecycline	4
534061	534062	7.236993081405912	921.0	+	Tigecycline	4
536275	536276	2.787276727804285	381.0	+	Tigecycline	4
538583	538584	2.4702413853610152	163.0	+	Tigecycline	4
539967	539968	1.8140178256601762	102.0	+	Tigecycline	4
540703	540704	1.3856562475518248	113.0	+	Tigecycline	4
541684	541685	0.16905297292404156	2.0	+	Tigecycline	4
542284	542285	0.16982742523603908	1.0	+	Tigecycline	4
543389	543390	8.214354360447123	9746.0	+	Tigecycline	4
544743	544744	0.1988844025529008	19.0	+	Tigecycline	4
546134	546135	8.30400136152661	2491.0	+	Tigecycline	4
547070	547071	0.33442836967817924	13.0	+	Tigecycline	4
549750	549751	8.190986387335224	2694.0	+	Tigecycline	4
550930	550931	0.26927028594526986	159.0	+	Tigecycline	4
552822	552823	1.012832784322085	4.0	+	Tigecycline	4
553541	553542	2.972090520045379	61.0	+	Tigecycline	4
554232	554233	2.952661966840565	59.0	+	Tigecycline	4
555386	555387	2.1807210785547517	76.0	+	Tigecycline	4
556321	556322	0.20025009251202658	6.0	+	Tigecycline	4
558061	558062	8.31673665477918	2571.0	+	Tigecycline	4
559266	559267	0.2543583740720066	4.0	+	Tigecycline	4
560086	560087	0.28887091685842836	3.0	+	Tigecycline	4
561154	561155	0.3340897470162322	169.0	+	Tigecycline	4
562372	562373	7.21655133399512	2371.0	+	Tigecycline	4
564581	564582	3.947871471865433	1333.0	+	Tigecycline	4
565648	565649	0.3298971401569832	1.0	+	Tigecycline	4
567517	567518	0.3482695018746188	15.0	+	Tigecycline	4
568475	568476	2.0039389119352773	2685.0	+	Tigecycline	4
569374	569375	7.656282309310208	9116.0	+	Tigecycline	4
571879	571880	0.38241913979500197	582.0	+	Tigecycline	4
575949	575950	0.6022747651803514	0.0	+	Tigecycline	4
577335	577336	0.4203940027235823	145.0	+	Tigecycline	4
578494	578495	8.130342910537117	1922.0	+	Tigecycline	4
579530	579531	0.2526466894920731	0.0	+	Tigecycline	4
580133	580134	0.26304136608619083	112.0	+	Tigecycline	4
581503	581504	1.591191259743991	45.0	+	Tigecycline	4
583070	583071	0.3922293354305637	49.0	+	Tigecycline	4
584542	584543	6.320085396440219	489.0	+	Tigecycline	4
586025	586026	0.20341356010372244	21.0	+	Tigecycline	4
586882	586883	0.34314509592019765	272.0	+	Tigecycline	4
587817	587818	8.078284033964827	3782.0	+	Tigecycline	4
589030	589031	0.20483042528127293	19.0	+	Tigecycline	4
589803	589804	1.7302385335068624	886.0	+	Tigecycline	4
590382	590383	0.4161182754311776	0.0	+	Tigecycline	4
592651	592652	0.9567841373853023	1.0	+	Tigecycline	4
595320	595321	0.3042843376139659	20.0	+	Tigecycline	4
596054	596055	4.900235705806277	2866.0	+	Tigecycline	4
597062	597063	4.321311231143988	2590.0	+	Tigecycline	4
598093	598094	4.692345952807131	2792.0	+	Tigecycline	4
598905	598906	1.7681239085487797	957.0	+	Tigecycline	4
599907	599908	0.322914015861751	16.0	+	Tigecycline	4
601845	601846	4.217430873988307	169.0	+	Tigecycline	4
603204	603205	1.5197012899618427	22.0	+	Tigecycline	4
604567	604568	0.2694194127755342	14.0	+	Tigecycline	4
605667	605668	0.24961321640231576	27.0	+	Tigecycline	4
606329	606330	8.21932102000667	2937.0	+	Tigecycline	4
608723	608724	0.4343802583206461	29.0	+	Tigecycline	4
609423	609424	0.24143144116914425	44.0	+	Tigecycline	4
610144	610145	0.44709008065279116	547.0	+	Tigecycline	4
611368	611369	8.383733015014828	6536.0	+	Tigecycline	4
612890	612891	0.3032547377194189	0.0	+	Tigecycline	4
614190	614191	5.731771330409328	3060.0	+	Tigecycline	4
615329	615330	5.803360247504703	3100.0	+	Tigecycline	4
616388	616389	0.28696870846530725	5.0	+	Tigecycline	4
618409	618410	8.006554283372347	5470.0	+	Tigecycline	4
619811	619812	1.4820937278703634	1130.0	+	Tigecycline	4
621224	621225	0.2763449534109479	0.0	+	Tigecycline	4
621777	621778	0.28326259803578835	0.0	+	Tigecycline	4
622886	622887	0.6380469059808259	55.0	+	Tigecycline	4
624227	624228	8.03742874737188	374.0	+	Tigecycline	4
627344	627345	3.3467480443504334	7.0	+	Tigecycline	4
628329	628330	4.7312699253971005	10.0	+	Tigecycline	4
629062	629063	1.9437324155564797	5.0	+	Tigecycline	4
629564	629565	1.4432588845888183	6.0	+	Tigecycline	4
632809	632810	3.8724366053421524	37.0	+	Tigecycline	4
634684	634685	0.5748060756914127	1.0	+	Tigecycline	4
